f_date,f_year,f_DayOfWeek,f_week,f_HolidayType,f_HolidayDays,f_HolidayWhichDay,COVID19,f_weather
20210302,2021,2,9,0,0,0,0.0,1
20210303,2021,3,9,0,0,0,0.0,3
20210304,2021,4,9,0,0,0,0.0,1
20210305,2021,5,9,0,0,0,0.0,3
20210306,2021,6,9,0,0,0,0.0,3
20210307,2021,7,9,0,0,0,0.0,4
20210308,2021,1,10,0,0,0,0.0,6
20210309,2021,2,10,0,0,0,0.0,3
20210310,2021,3,10,0,0,0,0.0,6
20210311,2021,4,10,0,0,0,0.0,4
20210312,2021,5,10,0,0,0,0.0,1
20210313,2021,6,10,0,0,0,0.0,4
20210314,2021,7,10,0,0,0,0.0,1
20210315,2021,1,11,0,0,0,0.0,3
20210316,2021,2,11,0,0,0,0.0,3
20210317,2021,3,11,0,0,0,0.0,3
20210318,2021,4,11,0,0,0,0.0,4
20210319,2021,5,11,0,0,0,0.0,3
20210320,2021,6,11,0,0,0,0.0,3
20210321,2021,7,11,0,0,0,0.0,4
20210322,2021,1,12,0,0,0,0.0,5
20210323,2021,2,12,0,0,0,0.0,4
20210324,2021,3,12,0,0,0,0.0,5
20210325,2021,4,12,0,0,0,0.0,5
20210326,2021,5,12,0,0,0,0.0,4
20210327,2021,6,12,0,0,0,0.0,3
20210328,2021,7,12,0,0,0,0.0,1
20210329,2021,1,13,0,0,0,0.0,3
20210330,2021,2,13,0,0,0,0.0,3
20210331,2021,3,13,0,0,0,0.0,3
20210401,2021,4,13,0,0,0,0.0,4
20210402,2021,5,13,3,0,0,0.0,3
20210403,2021,6,13,3,3,1,0.0,3
20210404,2021,7,13,3,3,2,0.0,4
20210405,2021,1,14,3,3,3,0.0,3
20210406,2021,2,14,3,0,4,0.0,3
20210407,2021,3,14,0,0,0,0.0,6
20210408,2021,4,14,0,0,0,0.0,1
20210409,2021,5,14,0,0,0,0.0,1
20210410,2021,6,14,0,0,0,0.0,3
20210411,2021,7,14,0,0,0,0.0,3
20210412,2021,1,15,0,0,0,0.0,6
20210413,2021,2,15,0,0,0,0.0,3
20210414,2021,3,15,0,0,0,0.0,6
20210415,2021,4,15,0,0,0,0.0,4
20210416,2021,5,15,0,0,0,0.0,3
20210417,2021,6,15,0,0,0,0.0,4
20210418,2021,7,15,0,0,0,0.0,3
20210419,2021,1,16,0,0,0,0.0,1
20210420,2021,2,16,0,0,0,0.0,4
20210421,2021,3,16,0,0,0,0.0,3
20210422,2021,4,16,0,0,0,0.0,1
20210423,2021,5,16,0,0,0,0.0,1
20210424,2021,6,16,9,0,0,0.0,6
20210425,2021,7,16,0,0,0,0.0,4
20210426,2021,1,17,0,0,0,0.0,3
20210427,2021,2,17,0,0,0,0.0,3
20210428,2021,3,17,0,0,0,0.0,3
20210429,2021,4,17,0,0,0,0.0,5
20210430,2021,5,17,4,0,0,0.0,5
20210501,2021,6,17,4,5,1,0.0,1
20210502,2021,7,17,4,5,2,0.0,5
20210503,2021,1,18,4,5,3,0.0,6
20210504,2021,2,18,4,5,4,0.0,4
20210505,2021,3,18,4,5,5,0.0,1
20210506,2021,4,18,4,0,6,0.0,3
20210507,2021,5,18,0,0,0,0.0,4
20210508,2021,6,18,0,0,0,0.0,3
20210509,2021,7,18,9,0,0,0.0,5
20210510,2021,1,19,0,0,0,0.0,1
20210511,2021,2,19,0,0,0,0.0,3
20210512,2021,3,19,0,0,0,0.0,1
20210513,2021,4,19,0,0,0,0.0,6
20210514,2021,5,19,0,0,0,0.0,1
20210515,2021,6,19,0,0,0,0.0,3
20210516,2021,7,19,0,0,0,0.0,3
20210517,2021,1,20,0,0,0,0.0,3
20210518,2021,2,20,0,0,0,0.0,3
20210519,2021,3,20,0,0,0,0.0,7
20210520,2021,4,20,0,0,0,0.0,3
20210521,2021,5,20,0,0,0,0.0,3
20210522,2021,6,20,0,0,0,0.0,6
20210523,2021,7,20,0,0,0,0.0,3
20210524,2021,1,21,0,0,0,0.0,1
20210525,2021,2,21,0,0,0,0.0,3
20210526,2021,3,21,0,0,0,0.0,7
20210527,2021,4,21,0,0,0,0.0,3
20210528,2021,5,21,0,0,0,0.0,3
20210529,2021,6,21,0,0,0,0.0,3
20210530,2021,7,21,0,0,0,0.0,5
20210531,2021,1,22,0,0,0,0.0,5
20210601,2021,2,22,0,0,0,0.0,1
20210602,2021,3,22,0,0,0,0.0,3
20210603,2021,4,22,0,0,0,0.0,3
20210604,2021,5,22,0,0,0,0.0,5
20210605,2021,6,22,0,0,0,0.0,5
20210606,2021,7,22,0,0,0,0.0,5
20210607,2021,1,23,0,0,0,0.0,5
20210608,2021,2,23,0,0,0,0.0,1
20210609,2021,3,23,0,0,0,0.0,1
20210610,2021,4,23,0,0,0,0.0,3
20210611,2021,5,23,5,0,0,0.0,3
20210612,2021,6,23,5,3,1,0.0,3
20210613,2021,7,23,5,3,2,0.0,1
20210614,2021,1,24,5,3,3,0.0,5
20210615,2021,2,24,5,0,4,0.0,5
20210616,2021,3,24,0,0,0,0.0,5
20210617,2021,4,24,0,0,0,0.0,3
20210618,2021,5,24,0,0,0,0.0,4
20210619,2021,6,24,0,0,0,0.0,3
20210620,2021,7,24,0,0,0,0.0,3
20210621,2021,1,25,0,0,0,0.0,1
20210622,2021,2,25,0,0,0,0.0,1
20210623,2021,3,25,0,0,0,0.0,1
20210624,2021,4,25,0,0,0,0.0,1
20210625,2021,5,25,0,0,0,0.0,3
20210626,2021,6,25,0,0,0,0.0,1
20210627,2021,7,25,0,0,0,0.0,4
20210628,2021,1,26,0,0,0,0.0,6
20210629,2021,2,26,0,0,0,0.0,6
20210630,2021,3,26,0,0,0,0.0,7
20210701,2021,4,26,0,0,0,0.0,6
20210702,2021,5,26,0,0,0,0.0,6
20210703,2021,6,26,0,0,0,0.0,6
20210704,2021,7,26,0,0,0,0.0,3
20210705,2021,1,27,11,0,0,0.0,1
20210706,2021,2,27,11,0,0,0.0,5
20210707,2021,3,27,11,0,0,0.0,5
20210708,2021,4,27,11,0,0,0.0,5
20210709,2021,5,27,11,0,0,0.0,1
20210710,2021,6,27,11,0,0,0.0,5
20210711,2021,7,27,11,0,0,0.0,5
20210712,2021,1,28,11,0,0,0.0,5
20210713,2021,2,28,11,0,0,0.0,1
20210714,2021,3,28,11,0,0,0.0,5
20210715,2021,4,28,11,0,0,0.0,5
20210716,2021,5,28,11,0,0,0.0,5
20210717,2021,6,28,11,0,0,0.0,1
20210718,2021,7,28,11,0,0,0.0,6
20210719,2021,1,29,11,0,0,0.0,3
20210720,2021,2,29,11,0,0,0.0,1
20210721,2021,3,29,11,0,0,0.0,1
20210722,2021,4,29,11,0,0,0.0,1
20210723,2021,5,29,11,0,0,0.0,1
20210724,2021,6,29,11,0,0,0.0,1
20210725,2021,7,29,11,0,0,0.0,1
20210726,2021,1,30,11,0,0,0.0,1
20210727,2021,2,30,11,0,0,0.0,1
20210728,2021,3,30,11,0,0,0.0,1
20210729,2021,4,30,11,0,0,0.0,1
20210730,2021,5,30,11,0,0,1.0,3
20210731,2021,6,30,11,0,0,1.0,5
20210801,2021,7,30,11,0,0,1.0,5
20210802,2021,1,31,11,0,0,1.0,5
20210803,2021,2,31,11,0,0,1.0,1
20210804,2021,3,31,11,0,0,1.0,3
20210805,2021,4,31,11,0,0,1.0,3
20210806,2021,5,31,11,0,0,1.0,3
20210807,2021,6,31,11,0,0,1.0,3
20210808,2021,7,31,11,0,0,1.0,3
20210809,2021,1,32,11,0,0,1.0,3
20210810,2021,2,32,11,0,0,1.0,6
20210811,2021,3,32,11,0,0,1.0,3
20210812,2021,4,32,11,0,0,1.0,3
20210813,2021,5,32,11,0,0,1.0,3
20210814,2021,6,32,11,0,0,1.0,3
20210815,2021,7,32,11,0,0,1.0,3
20210816,2021,1,33,11,0,0,0.0,3
20210817,2021,2,33,11,0,0,0.0,3
20210818,2021,3,33,11,0,0,0.0,6
20210819,2021,4,33,11,0,0,0.0,1
20210820,2021,5,33,11,0,0,0.0,1
20210821,2021,6,33,11,0,0,0.0,1
20210822,2021,7,33,11,0,0,0.0,1
20210823,2021,1,34,11,0,0,0.0,1
20210824,2021,2,34,11,0,0,0.0,3
20210825,2021,3,34,11,0,0,0.0,3
20210826,2021,4,34,11,0,0,0.0,4
20210827,2021,5,34,11,0,0,0.0,3
20210828,2021,6,34,11,0,0,0.0,5
20210829,2021,7,34,11,0,0,0.0,1
20210830,2021,1,35,11,0,0,0.0,5
20210831,2021,2,35,11,0,0,0.0,5
20210901,2021,3,35,11,0,0,0.0,5
20210902,2021,4,35,11,0,0,0.0,1
20210903,2021,5,35,11,0,0,0.0,1
20210904,2021,6,35,11,0,0,0.0,5
20210905,2021,7,35,11,0,0,0.0,3
20210906,2021,1,36,0,0,0,0.0,1
20210907,2021,2,36,0,0,0,0.0,4
20210908,2021,3,36,0,0,0,0.0,1
20210909,2021,4,36,0,0,0,0.0,1
20210910,2021,5,36,0,0,0,0.0,1
20210911,2021,6,36,0,0,0,0.0,5
20210912,2021,7,36,0,0,0,0.0,1
20210913,2021,1,37,0,0,0,0.0,1
20210914,2021,2,37,0,0,0,0.0,1
20210915,2021,3,37,0,0,0,0.0,1
20210916,2021,4,37,0,0,0,0.0,5
20210917,2021,5,37,0,0,0,0.0,5
20210918,2021,6,37,6,3,0,0.0,5
20210919,2021,7,37,6,3,1,0.0,1
20210920,2021,1,38,6,3,2,0.0,1
20210921,2021,2,38,6,3,3,0.0,5
20210922,2021,3,38,6,3,4,0.0,5
20210923,2021,4,38,0,0,0,0.0,5
20210924,2021,5,38,0,0,0,0.0,5
20210925,2021,6,38,9,0,0,0.0,5
20210926,2021,7,38,0,0,0,0.0,5
20210927,2021,1,39,0,0,0,0.0,1
20210928,2021,2,39,0,0,0,0.0,1
20210929,2021,3,39,0,0,0,0.0,3
20210930,2021,4,39,7,0,0,0.0,5
20211001,2021,5,39,7,7,1,0.0,5
20211002,2021,6,39,7,7,2,0.0,5
20211003,2021,7,39,7,7,3,0.0,5
20211004,2021,1,40,7,7,4,0.0,5
20211005,2021,2,40,7,7,5,0.0,5
20211006,2021,3,40,7,7,6,0.0,1
20211007,2021,4,40,7,7,7,0.0,4
20211008,2021,5,40,7,0,8,0.0,4
20211009,2021,6,40,0,0,0,0.0,3
20211010,2021,7,40,9,0,0,0.0,4
20211011,2021,1,41,0,0,0,0.0,1
20211012,2021,2,41,0,0,0,0.0,1
20211013,2021,3,41,0,0,0,0.0,1
20211014,2021,4,41,0,0,0,0.0,4
20211015,2021,5,41,0,0,0,0.0,3
20211016,2021,6,41,0,0,0,0.0,3
20211017,2021,7,41,0,0,0,0.0,4
20211018,2021,1,42,0,0,0,0.0,1
20211019,2021,2,42,0,0,0,0.0,3
20211020,2021,3,42,0,0,0,0.0,6
20211021,2021,4,42,0,0,0,0.0,3
20211022,2021,5,42,0,0,0,0.0,3
20211023,2021,6,42,0,0,0,0.0,4
20211024,2021,7,42,0,0,0,0.0,1
20211025,2021,1,43,0,0,0,0.0,1
20211026,2021,2,43,0,0,0,0.0,1
20211027,2021,3,43,0,0,0,0.0,4
20211028,2021,4,43,0,0,0,0.0,1
20211029,2021,5,43,0,0,0,0.0,3
20211030,2021,6,43,0,0,0,0.0,1
20211031,2021,7,43,0,0,0,0.0,3
20211101,2021,1,44,0,0,0,0.0,4
20211102,2021,2,44,0,0,0,0.0,4
20211103,2021,3,44,0,0,0,0.0,1
20211104,2021,4,44,0,0,0,0.0,3
20211105,2021,5,44,0,0,0,0.0,6
20211106,2021,6,44,0,0,0,0.0,3
20211107,2021,7,44,0,0,0,0.0,3
20211108,2021,1,45,0,0,0,0.0,5
20211109,2021,2,45,0,0,0,0.0,5
20211110,2021,3,45,0,0,0,0.0,5
20211111,2021,4,45,0,0,0,0.0,1
20211112,2021,5,45,0,0,0,0.0,4
20211113,2021,6,45,0,0,0,0.0,5
20211114,2021,7,45,0,0,0,0.0,5
20211115,2021,1,46,0,0,0,0.0,1
20211116,2021,2,46,0,0,0,0.0,4
20211117,2021,3,46,0,0,0,0.0,3
20211118,2021,4,46,0,0,0,0.0,5
20211119,2021,5,46,0,0,0,0.0,1
20211120,2021,6,46,0,0,0,0.0,3
20211121,2021,7,46,0,0,0,0.0,6
20211122,2021,1,47,0,0,0,0.0,1
20211123,2021,2,47,0,0,0,0.0,5
20211124,2021,3,47,0,0,0,0.0,5
20211125,2021,4,47,0,0,0,0.0,5
20211126,2021,5,47,0,0,0,0.0,5
20211127,2021,6,47,0,0,0,0.0,1
20211128,2021,7,47,0,0,0,0.0,5
20211129,2021,1,48,0,0,0,0.0,5
20211130,2021,2,48,0,0,0,0.0,5
20211201,2021,3,48,0,0,0,0.0,5
20211202,2021,4,48,0,0,0,0.0,5
20211203,2021,5,48,0,0,0,0.0,5
20211204,2021,6,48,0,0,0,0.0,5
20211205,2021,7,48,0,0,0,0.0,5
20211206,2021,1,49,0,0,0,0.0,5
20211207,2021,2,49,0,0,0,0.0,1
20211208,2021,3,49,0,0,0,0.0,1
20211209,2021,4,49,0,0,0,0.0,1
20211210,2021,5,49,0,0,0,0.0,5
20211211,2021,6,49,0,0,0,0.0,1
20211212,2021,7,49,0,0,0,0.0,4
20211213,2021,1,50,0,0,0,0.0,1
20211214,2021,2,50,0,0,0,0.0,1
20211215,2021,3,50,0,0,0,0.0,1
20211216,2021,4,50,0,0,0,0.0,4
20211217,2021,5,50,0,0,0,0.0,1
20211218,2021,6,50,0,0,0,0.0,5
20211219,2021,7,50,0,0,0,0.0,5
20211220,2021,1,51,0,0,0,0.0,5
20211221,2021,2,51,0,0,0,0.0,5
20211222,2021,3,51,0,0,0,0.0,5
20211223,2021,4,51,0,0,0,0.0,5
20211224,2021,5,51,0,0,0,0.0,3
20211225,2021,6,51,0,0,0,0.0,4
20211226,2021,7,51,0,0,0,0.0,11
20211227,2021,1,52,0,0,0,0.0,12
20211228,2021,2,52,0,0,0,0.0,4
20211229,2021,3,52,0,0,0,0.0,5
20211230,2021,4,52,0,0,0,0.0,5
20211231,2021,5,52,1,0,0,0.0,1
20220101,2022,6,52,1,3,1,0.0,1
20220102,2022,7,52,1,3,2,0.0,5
20220103,2022,1,1,1,3,3,0.0,1
20220104,2022,2,1,1,0,4,0.0,1
20220105,2022,3,1,0,0,0,0.0,4
20220106,2022,4,1,0,0,0,0.0,3
20220107,2022,5,1,0,0,0,0.0,3
20220108,2022,6,1,0,0,0,0.0,3
20220109,2022,7,1,0,0,0,0.0,1
20220110,2022,1,2,0,0,0,0.0,3
20220111,2022,2,2,0,0,0,0.0,1
20220112,2022,3,2,0,0,0,0.0,1
20220113,2022,4,2,0,0,0,0.0,4
20220114,2022,5,2,12,0,0,0.0,3
20220115,2022,6,2,12,0,0,0.0,3
20220116,2022,7,2,12,0,0,0.0,6
20220117,2022,1,3,12,0,0,0.0,3
20220118,2022,2,3,12,0,0,0.0,1
20220119,2022,3,3,12,0,0,0.0,1
20220120,2022,4,3,12,0,0,0.0,1
20220121,2022,5,3,12,0,0,0.0,3
20220122,2022,6,3,12,0,0,0.0,3
20220123,2022,7,3,12,0,0,0.0,3
20220124,2022,1,4,12,0,0,0.0,3
20220125,2022,2,4,12,0,0,0.0,3
20220126,2022,3,4,12,0,0,0.0,3
20220127,2022,4,4,12,0,0,0.0,3
20220128,2022,5,4,2,0,0,0.0,3
20220129,2022,6,4,2,0,1,0.0,13
20220130,2022,7,4,2,0,2,0.0,1
20220131,2022,1,5,2,7,3,0.0,3
20220201,2022,2,5,2,7,4,0.0,3
20220202,2022,3,5,2,7,5,0.0,6
20220203,2022,4,5,2,7,6,0.0,3
20220204,2022,5,5,2,7,7,0.0,1
20220205,2022,6,5,2,7,8,0.0,1
20220206,2022,7,5,2,7,9,0.0,3
20220207,2022,1,6,2,0,10,0.0,12
20220208,2022,2,6,0,0,0,0.0,10
20220209,2022,3,6,0,0,0,0.0,3
20220210,2022,4,6,0,0,0,0.0,3
20220211,2022,5,6,0,0,0,0.0,3
20220212,2022,6,6,0,0,0,0.0,3
20220213,2022,7,6,0,0,0,0.0,3
20220214,2022,1,7,0,0,0,0.0,5
20220215,2022,2,7,0,0,0,0.0,1
20220216,2022,3,7,0,0,0,0.0,3
20220217,2022,4,7,0,0,0,0.0,6
20220218,2022,5,7,0,0,0,0.0,10
20220219,2022,6,7,0,0,0,0.0,10
20220220,2022,7,7,0,0,0,0.0,4
20220221,2022,1,8,0,0,0,0.0,4
20220222,2022,2,8,0,0,0,0.0,13
20220223,2022,3,8,0,0,0,0.0,4
20220224,2022,4,8,0,0,0,0.0,5
20220225,2022,5,8,0,0,0,0.0,5
20220226,2022,6,8,0,0,0,0.0,5
20220227,2022,7,8,0,0,0,0.0,1
20220228,2022,1,9,0,0,0,0.0,3
20220301,2022,2,9,0,0,0,0.0,3
20220302,2022,3,9,0,0,0,0.0,1
20220303,2022,4,9,0,0,0,0.0,3
20220304,2022,5,9,0,0,0,0.0,3
20220305,2022,6,9,0,0,0,0.0,3
20220306,2022,7,9,0,0,0,0.0,6
20220307,2022,1,10,0,0,0,0.0,5
20220308,2022,2,10,0,0,0,0.0,5
20220309,2022,3,10,0,0,0,0.0,1
20220310,2022,4,10,0,0,0,0.0,5
20220311,2022,5,10,0,0,0,0.0,5
20220312,2022,6,10,0,0,0,0.0,1
20220313,2022,7,10,0,0,0,0.0,1
20220314,2022,1,11,0,0,0,0.0,3
20220315,2022,2,11,0,0,0,0.0,1
20220316,2022,3,11,0,0,0,0.0,6
20220317,2022,4,11,0,0,0,0.0,4
20220318,2022,5,11,0,0,0,0.0,1
20220319,2022,6,11,0,0,0,1.0,1
20220320,2022,7,11,0,0,0,1.0,3
20220321,2022,1,12,0,0,0,1.0,6
20220322,2022,2,12,0,0,0,1.0,6
20220323,2022,3,12,0,0,0,1.0,1
20220324,2022,4,12,0,0,0,1.0,3
20220325,2022,5,12,0,0,0,1.0,3
20220326,2022,6,12,0,0,0,1.0,3
20220327,2022,7,12,0,0,0,1.0,3
20220328,2022,1,13,0,0,0,1.0,5
20220329,2022,2,13,0,0,0,1.0,3
20220330,2022,3,13,0,0,0,1.0,6
20220331,2022,4,13,0,0,0,1.0,6
20220401,2022,5,13,0,0,0,1.0,3
20220402,2022,6,13,3,0,0,1.0,1
20220403,2022,7,13,3,3,1,1.0,5
20220404,2022,1,14,3,3,2,1.0,1
20220405,2022,2,14,3,3,3,1.0,4
20220406,2022,3,14,3,0,4,1.0,5
20220407,2022,4,14,0,0,0,1.0,5
20220408,2022,5,14,0,0,0,1.0,5
20220409,2022,6,14,0,0,0,1.0,1
20220410,2022,7,14,0,0,0,1.0,1
20220411,2022,1,15,0,0,0,0.0,5
20220412,2022,2,15,0,0,0,0.0,3
20220413,2022,3,15,0,0,0,0.0,3
20220414,2022,4,15,0,0,0,0.0,3
20220415,2022,5,15,0,0,0,0.0,3
20220416,2022,6,15,0,0,0,0.0,6
20220417,2022,7,15,0,0,0,0.0,3
20220418,2022,1,16,0,0,0,0.0,1
20220419,2022,2,16,0,0,0,0.0,5
20220420,2022,3,16,0,0,0,0.0,1
20220421,2022,4,16,0,0,0,0.0,1
20220422,2022,5,16,0,0,0,0.0,6
20220423,2022,6,16,9,0,0,0.0,3
20220424,2022,7,16,0,0,0,0.0,3
20220425,2022,1,17,0,0,0,0.0,6
20220426,2022,2,17,0,0,0,0.0,1
20220427,2022,3,17,0,0,0,0.0,3
20220428,2022,4,17,0,0,0,0.0,7
20220429,2022,5,17,4,0,0,0.0,4
20220430,2022,6,17,4,5,1,0.0,6
20220501,2022,7,17,4,5,2,0.0,4
20220502,2022,1,18,4,5,3,0.0,1
20220503,2022,2,18,4,5,4,0.0,5
20220504,2022,3,18,4,5,5,0.0,5
20220505,2022,4,18,4,0,6,0.0,5
20220506,2022,5,18,0,0,0,0.0,5
20220507,2022,6,18,0,0,0,0.0,3
20220508,2022,7,18,9,0,0,0.0,6
20220509,2022,1,19,0,0,0,0.0,3
20220510,2022,2,19,0,0,0,0.0,6
20220511,2022,3,19,0,0,0,0.0,3
20220512,2022,4,19,0,0,0,0.0,3
20220513,2022,5,19,0,0,0,0.0,4
20220514,2022,6,19,0,0,0,0.0,3
20220515,2022,7,19,0,0,0,0.0,3
20220516,2022,1,20,0,0,0,0.0,5
20220517,2022,2,20,0,0,0,0.0,5
20220518,2022,3,20,0,0,0,0.0,1
20220519,2022,4,20,0,0,0,0.0,3
20220520,2022,5,20,0,0,0,0.0,4
20220521,2022,6,20,0,0,0,0.0,1
20220522,2022,7,20,0,0,0,0.0,3
20220523,2022,1,21,0,0,0,0.0,3
20220524,2022,2,21,0,0,0,0.0,1
20220525,2022,3,21,0,0,0,0.0,1
20220526,2022,4,21,0,0,0,0.0,6
20220527,2022,5,21,0,0,0,0.0,3
20220528,2022,6,21,0,0,0,0.0,3
20220529,2022,7,21,0,0,0,0.0,6
20220530,2022,1,22,0,0,0,0.0,3
20220531,2022,2,22,0,0,0,0.0,1
20220601,2022,3,22,0,0,0,0.0,6
20220602,2022,4,22,5,3,0,0.0,6
20220603,2022,5,22,5,3,1,0.0,6
20220604,2022,6,22,5,3,2,0.0,7
20220605,2022,7,22,5,3,3,0.0,6
20220606,2022,1,23,5,3,4,0.0,1
20220607,2022,2,23,0,0,0,0.0,5
20220608,2022,3,23,0,0,0,0.0,5
20220609,2022,4,23,0,0,0,0.0,1
20220610,2022,5,23,0,0,0,0.0,1
20220611,2022,6,23,0,0,0,0.0,3
20220612,2022,7,23,0,0,0,0.0,3
20220613,2022,1,24,0,0,0,0.0,3
20220614,2022,2,24,0,0,0,0.0,5
20220615,2022,3,24,0,0,0,0.0,5
20220616,2022,4,24,0,0,0,0.0,1
20220617,2022,5,24,0,0,0,0.0,3
20220618,2022,6,24,0,0,0,0.0,6
20220619,2022,7,24,0,0,0,0.0,6
20220620,2022,1,25,0,0,0,0.0,3
20220621,2022,2,25,0,0,0,0.0,3
20220622,2022,3,25,0,0,0,0.0,3
20220623,2022,4,25,0,0,0,0.0,1
20220624,2022,5,25,0,0,0,0.0,1
20220625,2022,6,25,0,0,0,0.0,1
20220626,2022,7,25,0,0,0,0.0,5
20220627,2022,1,26,0,0,0,0.0,1
20220628,2022,2,26,0,0,0,0.0,6
20220629,2022,3,26,0,0,0,0.0,3
20220630,2022,4,26,0,0,0,0.0,3
20220701,2022,5,26,0,0,0,0.0,3
20220702,2022,6,26,0,0,0,0.0,3
20220703,2022,7,26,0,0,0,0.0,3
20220704,2022,1,27,11,0,0,0.0,3
20220705,2022,2,27,11,0,0,0.0,6
20220706,2022,3,27,11,0,0,0.0,3
20220707,2022,4,27,11,0,0,0.0,3
20220708,2022,5,27,11,0,0,0.0,3
20220709,2022,6,27,11,0,0,0.0,5
20220710,2022,7,27,11,0,0,0.0,5
20220711,2022,1,28,11,0,0,0.0,5
20220712,2022,2,28,11,0,0,0.0,5
20220713,2022,3,28,11,0,0,0.0,5
20220714,2022,4,28,11,0,0,0.0,5
20220715,2022,5,28,11,0,0,0.0,5
20220716,2022,6,28,11,0,0,0.0,5
20220717,2022,7,28,11,0,0,0.0,3
20220718,2022,1,29,11,0,0,0.0,3
20220719,2022,2,29,11,0,0,0.0,3
20220720,2022,3,29,11,0,0,0.0,5
20220721,2022,4,29,11,0,0,0.0,5
20220722,2022,5,29,11,0,0,0.0,5
20220723,2022,6,29,11,0,0,0.0,5
20220724,2022,7,29,11,0,0,0.0,5
20220725,2022,1,30,11,0,0,0.0,5
20220726,2022,2,30,11,0,0,0.0,5
20220727,2022,3,30,11,0,0,0.0,5
20220728,2022,4,30,11,0,0,0.0,5
20220729,2022,5,30,11,0,0,0.0,3
20220730,2022,6,30,11,0,0,0.0,1
20220731,2022,7,30,11,0,0,0.0,5
20220801,2022,1,31,11,0,0,0.0,5
20220802,2022,2,31,11,0,0,0.0,5
20220803,2022,3,31,11,0,0,0.0,3
20220804,2022,4,31,11,0,0,0.0,3
20220805,2022,5,31,11,0,0,0.0,3
20220806,2022,6,31,11,0,0,0.0,5
20220807,2022,7,31,11,0,0,0.0,5
20220808,2022,1,32,11,0,0,0.0,5
20220809,2022,2,32,11,0,0,0.0,5
20220810,2022,3,32,11,0,0,0.0,5
20220811,2022,4,32,11,0,0,0.0,5
20220812,2022,5,32,11,0,0,0.0,5
20220813,2022,6,32,11,0,0,0.0,5
20220814,2022,7,32,11,0,0,0.0,5
20220815,2022,1,33,11,0,0,0.0,5
20220816,2022,2,33,11,0,0,0.0,5
20220817,2022,3,33,11,0,0,0.0,5
20220818,2022,4,33,11,0,0,0.0,5
20220819,2022,5,33,11,0,0,0.0,5
20220820,2022,6,33,11,0,0,0.0,5
20220821,2022,7,33,11,0,0,0.0,5
20220822,2022,1,34,11,0,0,0.0,5
20220823,2022,2,34,11,0,0,0.0,5
20220824,2022,3,34,11,0,0,0.0,3
20220825,2022,4,34,11,0,0,0.0,3
20220826,2022,5,34,11,0,0,0.0,5
20220827,2022,6,34,11,0,0,0.0,5
20220828,2022,7,34,11,0,0,0.0,1
20220829,2022,1,35,11,0,0,0.0,1
20220830,2022,2,35,11,0,0,0.0,3
20220831,2022,3,35,11,0,0,0.0,4
20220901,2022,4,35,11,0,0,0.0,4
20220902,2022,5,35,11,0,0,0.0,1
20220903,2022,6,35,11,0,0,0.0,1
20220904,2022,7,35,11,0,0,0.0,5
20220905,2022,1,36,0,0,0,0.0,5
20220906,2022,2,36,0,0,0,0.0,5
20220907,2022,3,36,0,0,0,0.0,1
20220908,2022,4,36,0,0,0,0.0,1
20220909,2022,5,36,6,3,0,0.0,1
20220910,2022,6,36,6,3,1,0.0,1
20220911,2022,7,36,6,3,2,0.0,5
20220912,2022,1,37,6,3,3,0.0,5
20220913,2022,2,37,6,3,4,0.0,5
20220914,2022,3,37,0,0,0,0.0,5
20220915,2022,4,37,0,0,0,0.0,5
20220916,2022,5,37,0,0,0,0.0,5
20220917,2022,6,37,0,0,0,0.0,5
20220918,2022,7,37,0,0,0,0.0,5
20220919,2022,1,38,0,0,0,0.0,1
20220920,2022,2,38,0,0,0,0.0,1
20220921,2022,3,38,0,0,0,0.0,1
20220922,2022,4,38,0,0,0,0.0,4
20220923,2022,5,38,0,0,0,0.0,4
20220924,2022,6,38,0,0,0,0.0,1
20220925,2022,7,38,0,0,0,0.0,1
20220926,2022,1,39,0,0,0,0.0,1
20220927,2022,2,39,0,0,0,0.0,5
20220928,2022,3,39,0,0,0,0.0,5
20220929,2022,4,39,0,0,0,0.0,5
20220930,2022,5,39,7,7,0,0.0,5
20221001,2022,6,39,7,7,1,0.0,5
20221002,2022,7,39,7,7,2,0.0,5
20221003,2022,1,40,7,7,3,1.0,5
20221004,2022,2,40,7,7,4,0.0,1
20221005,2022,3,40,7,7,5,1.0,3
20221006,2022,4,40,7,7,6,0.0,3
20221007,2022,5,40,7,7,7,1.0,3
20221008,2022,6,40,7,7,8,0.0,4
20221009,2022,7,40,0,0,0,1.0,3
20221010,2022,1,41,0,0,0,0.0,4
20221011,2022,2,41,0,0,0,1.0,5
20221012,2022,3,41,0,0,0,1.0,5
20221013,2022,4,41,0,0,0,1.0,5
20221014,2022,5,41,0,0,0,0.0,5
20221015,2022,6,41,0,0,0,0.0,5
20221016,2022,7,41,0,0,0,0.0,5
20221017,2022,1,42,0,0,0,0.0,1
20221018,2022,2,42,0,0,0,0.0,5
20221019,2022,3,42,0,0,0,0.0,5
20221020,2022,4,42,0,0,0,0.0,1
20221021,2022,5,42,0,0,0,0.0,1
20221022,2022,6,42,0,0,0,0.0,1
20221023,2022,7,42,0,0,0,0.0,5
20221024,2022,1,43,0,0,0,0.0,1
20221025,2022,2,43,0,0,0,0.0,1
20221026,2022,3,43,0,0,0,0.0,4
20221027,2022,4,43,0,0,0,1.0,3
20221028,2022,5,43,0,0,0,0.0,3
