日期,年份,月份,日,线路编号,线路名称,总客流,进站量,出站量,换乘量,乘降量,节假日类型代码,节假日类型,节假日天数,节假日第几天
2025-07-07,2025,7,7,4,4号线,555375.0,286727.0,202066.0,268648.0,757441.0,11,暑假,0,0
2025-07-08,2025,7,8,4,4号线,523115.0,270632.0,192913.0,252483.0,716028.0,11,暑假,0,0
2025-07-09,2025,7,9,4,4号线,520799.0,270276.0,193813.0,250523.0,714612.0,11,暑假,0,0
2025-07-10,2025,7,10,4,4号线,533203.0,277824.0,197288.0,255379.0,730491.0,11,暑假,0,0
2025-07-11,2025,7,11,4,4号线,595788.0,307604.0,208905.0,288184.0,804693.0,11,暑假,0,0
2025-07-12,2025,7,12,4,4号线,486242.0,252876.0,164579.0,233366.0,650821.0,11,暑假,0,0
2025-07-13,2025,7,13,4,4号线,509062.0,256393.0,171687.0,252669.0,680749.0,11,暑假,0,0
2025-07-14,2025,7,14,4,4号线,557935.0,290446.0,204177.0,267489.0,762112.0,11,暑假,0,0
2025-07-15,2025,7,15,4,4号线,531986.0,276976.0,196977.0,255010.0,728963.0,11,暑假,0,0
2025-07-16,2025,7,16,4,4号线,529514.0,276927.0,196368.0,252587.0,725882.0,11,暑假,0,0
2025-07-17,2025,7,17,4,4号线,529223.0,276543.0,195848.0,252680.0,725071.0,11,暑假,0,0
2025-07-18,2025,7,18,4,4号线,591524.0,306524.0,212927.0,285000.0,804451.0,11,暑假,0,0
2025-07-19,2025,7,19,4,4号线,499932.0,255233.0,176352.0,244699.0,676284.0,11,暑假,0,0
2025-07-20,2025,7,20,4,4号线,481989.0,243641.0,162239.0,238348.0,644228.0,11,暑假,0,0
2025-07-21,2025,7,21,4,4号线,540786.0,281482.0,197165.0,259304.0,737951.0,11,暑假,0,0
2025-07-22,2025,7,22,4,4号线,513727.0,268710.0,191363.0,245017.0,705090.0,11,暑假,0,0
2025-07-23,2025,7,23,4,4号线,465448.0,218529.0,193426.0,246919.0,658874.0,11,暑假,0,0
2025-07-24,2025,7,24,4,4号线,474613.0,222694.0,198015.0,251919.0,672628.0,11,暑假,0,0
2025-07-25,2025,7,25,4,4号线,530864.0,246180.0,209110.0,284684.0,739974.0,11,暑假,0,0
2025-07-26,2025,7,26,4,4号线,439669.0,202549.0,171417.0,237120.0,611086.0,11,暑假,0,0
2025-07-27,2025,7,27,4,4号线,421934.0,190266.0,156813.0,231668.0,578747.0,11,暑假,0,0
2025-07-28,2025,7,28,4,4号线,498201.0,232502.0,204063.0,265699.0,702264.0,11,暑假,0,0
2025-07-29,2025,7,29,4,4号线,470989.0,220798.0,196009.0,250191.0,666998.0,11,暑假,0,0
2025-07-30,2025,7,30,4,4号线,461896.0,216341.0,192842.0,245555.0,654738.0,11,暑假,0,0
2025-07-31,2025,7,31,4,4号线,479028.0,223482.0,196382.0,255546.0,675410.0,11,暑假,0,0
2025-08-01,2025,8,1,4,4号线,535301.0,248239.0,207572.0,287062.0,742873.0,11,暑假,0,0
2025-08-02,2025,8,2,4,4号线,464383.0,213257.0,179137.0,251126.0,643520.0,11,暑假,0,0
2025-08-03,2025,8,3,4,4号线,454225.0,204895.0,166558.0,249330.0,620783.0,11,暑假,0,0
2025-08-04,2025,8,4,4,4号线,501304.0,234192.0,202403.0,267112.0,703707.0,11,暑假,0,0
2025-08-05,2025,8,5,4,4号线,481316.0,224129.0,196432.0,257187.0,677748.0,11,暑假,0,0
2025-08-06,2025,8,6,4,4号线,491260.0,230369.0,200440.0,260891.0,691700.0,11,暑假,0,0
2025-08-07,2025,8,7,4,4号线,503889.0,237436.0,206831.0,266453.0,710720.0,11,暑假,0,0
2025-08-08,2025,8,8,4,4号线,555702.0,257300.0,216130.0,298402.0,771832.0,11,暑假,0,0
2025-08-09,2025,8,9,4,4号线,468478.0,215780.0,181255.0,252698.0,649733.0,11,暑假,0,0
2025-08-10,2025,8,10,4,4号线,457261.0,208269.0,170128.0,248992.0,627389.0,11,暑假,0,0
2025-08-11,2025,8,11,4,4号线,522016.0,244854.0,210409.0,277162.0,732425.0,11,暑假,0,0
2025-08-12,2025,8,12,4,4号线,505751.0,237648.0,206069.0,268103.0,711820.0,11,暑假,0,0
2025-08-13,2025,8,13,4,4号线,510396.0,240046.0,210331.0,270350.0,720727.0,11,暑假,0,0
2025-08-14,2025,8,14,4,4号线,500685.0,234998.0,203995.0,265687.0,704680.0,11,暑假,0,0
2025-08-15,2025,8,15,4,4号线,565212.0,261888.0,220674.0,303324.0,785886.0,11,暑假,0,0
2025-08-16,2025,8,16,4,4号线,495527.0,226816.0,187454.0,268711.0,682981.0,11,暑假,0,0
2025-08-17,2025,8,17,4,4号线,476536.0,215194.0,174976.0,261342.0,651512.0,11,暑假,0,0
2025-08-18,2025,8,18,4,4号线,513838.0,239798.0,208200.0,274040.0,722038.0,11,暑假,0,0
2025-08-19,2025,8,19,4,4号线,485211.0,227632.0,198869.0,257579.0,684080.0,11,暑假,0,0
2025-08-20,2025,8,20,4,4号线,484133.0,226695.0,198744.0,257438.0,682877.0,11,暑假,0,0
2025-08-21,2025,8,21,4,4号线,485997.0,228865.0,199533.0,257132.0,685530.0,11,暑假,0,0
2025-08-22,2025,8,22,4,4号线,541600.0,252695.0,211686.0,288905.0,753286.0,11,暑假,0,0
2025-08-23,2025,8,23,4,4号线,471083.0,217532.0,184920.0,253551.0,656003.0,11,暑假,0,0
2025-08-24,2025,8,24,4,4号线,439882.0,197467.0,163754.0,242415.0,603636.0,11,暑假,0,0
2025-08-25,2025,8,25,4,4号线,467705.0,216974.0,190037.0,250731.0,657742.0,11,暑假,0,0
2025-08-26,2025,8,26,4,4号线,458453.0,214954.0,188346.0,243499.0,646799.0,11,暑假,0,0
2025-08-27,2025,8,27,4,4号线,448369.0,210126.0,186298.0,238243.0,634667.0,11,暑假,0,0
2025-08-28,2025,8,28,4,4号线,449817.0,210947.0,185198.0,238870.0,635015.0,11,暑假,0,0
2025-08-29,2025,8,29,4,4号线,518933.0,240386.0,204045.0,278547.0,722978.0,11,暑假,0,0
2025-08-30,2025,8,30,4,4号线,411766.0,190612.0,159586.0,221154.0,571352.0,11,暑假,0,0
2025-08-31,2025,8,31,4,4号线,403002.0,184785.0,150073.0,218217.0,553075.0,11,暑假,0,0
2025-09-06,2025,9,6,4,4号线,403176.0,184998.0,152049.0,218178.0,555225.0,8,周末,0,0
2025-09-07,2025,9,7,4,4号线,435389.0,197822.0,159065.0,237567.0,594454.0,8,周末,0,0
2025-09-13,2025,9,13,4,4号线,482893.0,219851.0,195140.0,263042.0,678033.0,8,周末,0,0
2025-09-14,2025,9,14,4,4号线,433518.0,197262.0,167935.0,236256.0,601453.0,8,周末,0,0
2025-09-20,2025,9,20,4,4号线,511306.0,235106.0,203282.0,276200.0,714588.0,8,周末,0,0
2025-09-21,2025,9,21,4,4号线,468162.0,206313.0,177686.0,261849.0,645848.0,8,周末,0,0
2025-09-27,2025,9,27,4,4号线,437377.0,198686.0,177985.0,238691.0,615362.0,8,周末,0,0
2025-09-28,2025,9,28,4,4号线,440704.0,207667.0,183130.0,233037.0,623834.0,9,节假日调休补班,0,0
2025-09-30,2025,9,30,4,4号线,660796.0,291957.0,244164.0,368839.0,904960.0,7,国庆节,0,0
2025-10-01,2025,10,1,4,4号线,586092.0,252186.0,207152.0,333906.0,793244.0,7,国庆节,8,1
2025-10-02,2025,10,2,4,4号线,580094.0,260039.0,212038.0,320055.0,792132.0,7,国庆节,8,2
2025-10-03,2025,10,3,4,4号线,638435.0,290640.0,238635.0,347795.0,877070.0,7,国庆节,8,3
2025-10-04,2025,10,4,4,4号线,619684.0,285373.0,237531.0,334311.0,857215.0,7,国庆节,8,4
2025-10-05,2025,10,5,4,4号线,543656.0,247568.0,208200.0,296088.0,751856.0,7,国庆节,8,5
2025-10-06,2025,10,6,4,4号线,466314.0,212827.0,174336.0,253487.0,640650.0,7,国庆节,8,6
2025-10-07,2025,10,7,4,4号线,504207.0,228761.0,188072.0,275446.0,692279.0,7,国庆节,8,7
2025-10-08,2025,10,8,4,4号线,542119.0,242553.0,189659.0,299566.0,731778.0,7,国庆节,8,8
2025-10-09,2025,10,9,4,4号线,452625.0,216335.0,184253.0,236290.0,636878.0,7,国庆节,0,9
2025-10-10,2025,10,10,4,4号线,410249.0,197844.0,177350.0,212405.0,587599.0,7,国庆节,0,10
2025-10-11,2025,10,11,4,4号线,431529.0,207220.0,188826.0,224309.0,620355.0,9,节假日调休补班,0,0
2025-10-12,2025,10,12,4,4号线,396368.0,180957.0,162040.0,215411.0,558408.0,8,周末,0,0
2025-10-18,2025,10,18,4,4号线,478440.0,217868.0,193185.0,260572.0,671625.0,8,周末,0,0
2025-10-19,2025,10,19,4,4号线,426704.0,190428.0,161806.0,236276.0,588510.0,8,周末,0,0
2025-10-25,2025,10,25,4,4号线,548168.0,253305.0,223914.0,294863.0,772082.0,8,周末,0,0
2025-10-26,2025,10,26,4,4号线,525638.0,239915.0,210822.0,285723.0,736460.0,8,周末,0,0
2025-11-01,2025,11,1,4,4号线,602795.0,336232.0,313431.0,266563.0,916226.0,8,周末,0,0
2025-11-02,2025,11,2,4,4号线,682923.0,423934.0,370757.0,258989.0,1053680.0,8,周末,0,0
2025-11-08,2025,11,8,4,4号线,400348.0,180954.0,159087.0,219394.0,559435.0,8,周末,0,0
2025-11-09,2025,11,9,4,4号线,409794.0,184547.0,154723.0,225247.0,564517.0,8,周末,0,0
2025-11-15,2025,11,15,4,4号线,600778.0,277000.0,251805.0,323778.0,852583.0,8,周末,0,0
2025-11-16,2025,11,16,4,4号线,557794.0,253137.0,221409.0,304657.0,779203.0,8,周末,0,0
2025-11-22,2025,11,22,4,4号线,545926.0,250554.0,226010.0,295372.0,771936.0,8,周末,0,0
2025-11-23,2025,11,23,4,4号线,495014.0,225404.0,200050.0,269610.0,695064.0,8,周末,0,0
2025-11-29,2025,11,29,4,4号线,519207.0,237479.0,215346.0,281728.0,734553.0,8,周末,0,0
2025-11-30,2025,11,30,4,4号线,496750.0,225699.0,198678.0,271051.0,695428.0,8,周末,0,0
2025-12-06,2025,12,6,4,4号线,505403.0,232357.0,210032.0,273046.0,715435.0,8,周末,0,0
2025-12-07,2025,12,7,4,4号线,459928.0,209986.0,179197.0,249942.0,639125.0,8,周末,0,0
2025-12-13,2025,12,13,4,4号线,436144.0,199372.0,180001.0,236772.0,616145.0,8,周末,0,0
2025-12-14,2025,12,14,4,4号线,466103.0,210026.0,183472.0,256077.0,649575.0,8,周末,0,0
2025-12-20,2025,12,20,4,4号线,462530.0,210423.0,189110.0,252107.0,651640.0,8,周末,0,0
2025-12-21,2025,12,21,4,4号线,414479.0,186544.0,159441.0,227935.0,573920.0,8,周末,0,0
2025-12-27,2025,12,27,4,4号线,454389.0,206527.0,187225.0,247862.0,641614.0,8,周末,0,0
2025-12-28,2025,12,28,4,4号线,420126.0,191665.0,170490.0,228461.0,590616.0,8,周末,0,0
