日期,年份,月份,日,线路编号,线路名称,总客流,进站量,出站量,换乘量,乘降量,节假日类型代码,节假日类型,节假日天数,节假日第几天
2025-03-15,2025,3,15,6,6号线,514610.0,255778.0,251857.0,258832.0,766467.0,8,周末,0,0
2025-03-16,2025,3,16,6,6号线,513723.0,249306.0,259076.0,264417.0,772799.0,8,周末,0,0
2025-03-22,2025,3,22,6,6号线,615952.0,300665.0,295755.0,315287.0,911707.0,8,周末,0,0
2025-03-23,2025,3,23,6,6号线,518944.0,248783.0,254201.0,270161.0,773145.0,8,周末,0,0
2025-03-29,2025,3,29,6,6号线,441389.0,218309.0,216349.0,223080.0,657738.0,8,周末,0,0
2025-03-30,2025,3,30,6,6号线,437024.0,214655.0,220361.0,222369.0,657385.0,8,周末,0,0
2025-04-03,2025,4,3,6,6号线,693361.0,336215.0,311279.0,357146.0,1004640.0,3,清明节,0,0
2025-04-04,2025,4,4,6,6号线,513899.0,242520.0,235099.0,271379.0,748998.0,3,清明节,3,1
2025-04-05,2025,4,5,6,6号线,533718.0,254633.0,255101.0,279085.0,788819.0,3,清明节,3,2
2025-04-06,2025,4,6,6,6号线,534522.0,250948.0,271761.0,283574.0,806283.0,3,清明节,3,3
2025-04-07,2025,4,7,6,6号线,525749.0,263319.0,272480.0,262430.0,798229.0,3,清明节,0,4
2025-04-12,2025,4,12,6,6号线,500537.0,243889.0,241462.0,256648.0,741999.0,8,周末,0,0
2025-04-13,2025,4,13,6,6号线,480409.0,231645.0,237933.0,248764.0,718342.0,8,周末,0,0
2025-04-19,2025,4,19,6,6号线,485157.0,236613.0,233566.0,248544.0,718723.0,8,周末,0,0
2025-04-20,2025,4,20,6,6号线,468622.0,226288.0,232291.0,242334.0,700913.0,8,周末,0,0
2025-04-26,2025,4,26,6,6号线,473556.0,233314.0,234710.0,240242.0,708266.0,8,周末,0,0
2025-04-27,2025,4,27,6,6号线,465395.0,235450.0,237873.0,229945.0,703268.0,9,节假日调休补班,0,0
2025-04-30,2025,4,30,6,6号线,704399.0,337675.0,311440.0,366724.0,1015839.0,4,五一劳动节,0,0
2025-05-01,2025,5,1,6,6号线,610018.0,278562.0,264539.0,331456.0,874557.0,4,五一劳动节,5,1
2025-05-02,2025,5,2,6,6号线,570875.0,263966.0,260850.0,306909.0,831725.0,4,五一劳动节,5,2
2025-05-03,2025,5,3,6,6号线,535521.0,248660.0,248536.0,286861.0,784057.0,4,五一劳动节,5,3
2025-05-04,2025,5,4,6,6号线,498313.0,234346.0,240630.0,263967.0,738943.0,4,五一劳动节,5,4
2025-05-05,2025,5,5,6,6号线,508162.0,236991.0,262539.0,271171.0,770701.0,4,五一劳动节,5,5
2025-05-06,2025,5,6,6,6号线,523391.0,259726.0,268584.0,263665.0,791975.0,4,五一劳动节,0,6
2025-05-10,2025,5,10,6,6号线,525045.0,253600.0,249137.0,271445.0,774182.0,8,周末,0,0
2025-05-11,2025,5,11,6,6号线,463390.0,224618.0,230064.0,238772.0,693454.0,8,周末,0,0
2025-05-17,2025,5,17,6,6号线,512375.0,250867.0,248331.0,261508.0,760706.0,8,周末,0,0
2025-05-18,2025,5,18,6,6号线,450549.0,215461.0,223485.0,235088.0,674034.0,8,周末,0,0
2025-05-24,2025,5,24,6,6号线,507830.0,249015.0,245700.0,258815.0,753530.0,8,周末,0,0
2025-05-25,2025,5,25,6,6号线,444937.0,214587.0,220178.0,230350.0,665115.0,8,周末,0,0
2025-05-30,2025,5,30,6,6号线,674101.0,323592.0,298152.0,350509.0,972253.0,5,端午节,0,0
2025-05-31,2025,5,31,6,6号线,471338.0,221859.0,218014.0,249479.0,689352.0,5,端午节,3,1
2025-06-01,2025,6,1,6,6号线,445026.0,211066.0,219174.0,233960.0,664200.0,5,端午节,3,2
2025-06-02,2025,6,2,6,6号线,475115.0,221904.0,243295.0,253211.0,718410.0,5,端午节,3,3
2025-06-03,2025,6,3,6,6号线,514723.0,257733.0,264045.0,256990.0,778768.0,5,端午节,0,4
2025-06-07,2025,6,7,6,6号线,446416.0,220643.0,221590.0,225773.0,668006.0,8,周末,0,0
2025-06-08,2025,6,8,6,6号线,399342.0,195211.0,200672.0,204131.0,600014.0,8,周末,0,0
2025-06-14,2025,6,14,6,6号线,492709.0,240767.0,238959.0,251942.0,731668.0,8,周末,0,0
2025-06-15,2025,6,15,6,6号线,449925.0,214768.0,220663.0,235157.0,670588.0,8,周末,0,0
2025-06-21,2025,6,21,6,6号线,464022.0,225508.0,222511.0,238514.0,686533.0,8,周末,0,0
2025-06-22,2025,6,22,6,6号线,413330.0,197777.0,199864.0,215553.0,613194.0,8,周末,0,0
2025-06-28,2025,6,28,6,6号线,542267.0,292382.0,230967.0,249885.0,773234.0,8,周末,0,0
2025-06-29,2025,6,29,6,6号线,483682.0,257928.0,209745.0,225754.0,693427.0,8,周末,0,0
2025-07-01,2025,7,1,6,6号线,604565.0,334566.0,268326.0,269999.0,872891.0,11,暑假,0,0
2025-07-02,2025,7,2,6,6号线,607023.0,334685.0,268515.0,272338.0,875538.0,11,暑假,0,0
2025-07-03,2025,7,3,6,6号线,618972.0,341294.0,270749.0,277678.0,889721.0,11,暑假,0,0
2025-07-04,2025,7,4,6,6号线,653017.0,357128.0,280112.0,295889.0,933129.0,11,暑假,0,0
2025-07-05,2025,7,5,6,6号线,529888.0,286436.0,222682.0,243452.0,752570.0,11,暑假,0,0
2025-07-06,2025,7,6,6,6号线,467775.0,249194.0,203962.0,218581.0,671737.0,11,暑假,0,0
2025-07-07,2025,7,7,6,6号线,603642.0,332395.0,265643.0,271247.0,869285.0,11,暑假,0,0
2025-07-08,2025,7,8,6,6号线,607410.0,337636.0,266715.0,269774.0,874125.0,11,暑假,0,0
2025-07-09,2025,7,9,6,6号线,597469.0,331334.0,263477.0,266135.0,860946.0,11,暑假,0,0
2025-07-10,2025,7,10,6,6号线,603686.0,334831.0,264822.0,268855.0,868508.0,11,暑假,0,0
2025-07-11,2025,7,11,6,6号线,623854.0,340321.0,269149.0,283533.0,893003.0,11,暑假,0,0
2025-07-12,2025,7,12,6,6号线,496675.0,271456.0,207252.0,225219.0,703927.0,11,暑假,0,0
2025-07-13,2025,7,13,6,6号线,488513.0,258573.0,210251.0,229940.0,698764.0,11,暑假,0,0
2025-07-14,2025,7,14,6,6号线,597198.0,329680.0,263367.0,267518.0,860565.0,11,暑假,0,0
2025-07-15,2025,7,15,6,6号线,602794.0,333961.0,265707.0,268833.0,868501.0,11,暑假,0,0
2025-07-16,2025,7,16,6,6号线,596586.0,331588.0,262882.0,264998.0,859468.0,11,暑假,0,0
2025-07-17,2025,7,17,6,6号线,589722.0,327260.0,260363.0,262462.0,850085.0,11,暑假,0,0
2025-07-18,2025,7,18,6,6号线,617590.0,339583.0,266789.0,278007.0,884379.0,11,暑假,0,0
2025-07-19,2025,7,19,6,6号线,499986.0,273248.0,214649.0,226738.0,714635.0,11,暑假,0,0
2025-07-20,2025,7,20,6,6号线,452357.0,242946.0,198328.0,209411.0,650685.0,11,暑假,0,0
2025-07-21,2025,7,21,6,6号线,575094.0,317027.0,254844.0,258067.0,829938.0,11,暑假,0,0
2025-07-22,2025,7,22,6,6号线,585680.0,325651.0,258640.0,260029.0,844320.0,11,暑假,0,0
2025-07-23,2025,7,23,6,6号线,522155.0,260459.0,260055.0,261696.0,782210.0,11,暑假,0,0
2025-07-24,2025,7,24,6,6号线,525275.0,261575.0,260305.0,263700.0,785580.0,11,暑假,0,0
2025-07-25,2025,7,25,6,6号线,553637.0,272518.0,267169.0,281119.0,820806.0,11,暑假,0,0
2025-07-26,2025,7,26,6,6号线,442003.0,215470.0,212797.0,226533.0,654800.0,11,暑假,0,0
2025-07-27,2025,7,27,6,6号线,393727.0,187283.0,192040.0,206444.0,585767.0,11,暑假,0,0
2025-07-28,2025,7,28,6,6号线,521531.0,258433.0,258275.0,263098.0,779806.0,11,暑假,0,0
2025-07-29,2025,7,29,6,6号线,523471.0,261654.0,261289.0,261817.0,784760.0,11,暑假,0,0
2025-07-30,2025,7,30,6,6号线,510994.0,255104.0,254297.0,255890.0,765291.0,11,暑假,0,0
2025-07-31,2025,7,31,6,6号线,517344.0,257136.0,255404.0,260208.0,772748.0,11,暑假,0,0
2025-08-01,2025,8,1,6,6号线,543354.0,266620.0,261854.0,276734.0,805208.0,11,暑假,0,0
2025-08-02,2025,8,2,6,6号线,451077.0,219127.0,215525.0,231950.0,666602.0,11,暑假,0,0
2025-08-03,2025,8,3,6,6号线,407921.0,194382.0,199292.0,213539.0,607213.0,11,暑假,0,0
2025-08-04,2025,8,4,6,6号线,507026.0,250629.0,251713.0,256397.0,758739.0,11,暑假,0,0
2025-08-05,2025,8,5,6,6号线,511457.0,254712.0,254361.0,256745.0,765818.0,11,暑假,0,0
2025-08-06,2025,8,6,6,6号线,516390.0,256524.0,255986.0,259866.0,772376.0,11,暑假,0,0
2025-08-07,2025,8,7,6,6号线,517200.0,256166.0,254888.0,261034.0,772088.0,11,暑假,0,0
2025-08-08,2025,8,8,6,6号线,545124.0,266935.0,262027.0,278189.0,807151.0,11,暑假,0,0
2025-08-09,2025,8,9,6,6号线,438324.0,212872.0,211377.0,225452.0,649701.0,11,暑假,0,0
2025-08-10,2025,8,10,6,6号线,398283.0,190048.0,195880.0,208235.0,594163.0,11,暑假,0,0
2025-08-11,2025,8,11,6,6号线,517270.0,255093.0,255505.0,262177.0,772775.0,11,暑假,0,0
2025-08-12,2025,8,12,6,6号线,527968.0,261239.0,262641.0,266729.0,790609.0,11,暑假,0,0
2025-08-13,2025,8,13,6,6号线,530109.0,263185.0,263081.0,266924.0,793190.0,11,暑假,0,0
2025-08-14,2025,8,14,6,6号线,516009.0,256407.0,256228.0,259602.0,772237.0,11,暑假,0,0
2025-08-15,2025,8,15,6,6号线,553946.0,272331.0,268900.0,281615.0,822846.0,11,暑假,0,0
2025-08-16,2025,8,16,6,6号线,470596.0,227759.0,225974.0,242837.0,696570.0,11,暑假,0,0
2025-08-17,2025,8,17,6,6号线,434283.0,207806.0,211666.0,226477.0,645949.0,11,暑假,0,0
2025-08-18,2025,8,18,6,6号线,514289.0,253871.0,254119.0,260418.0,768408.0,11,暑假,0,0
2025-08-19,2025,8,19,6,6号线,513317.0,255379.0,256253.0,257938.0,769570.0,11,暑假,0,0
2025-08-20,2025,8,20,6,6号线,514896.0,255406.0,255582.0,259490.0,770478.0,11,暑假,0,0
2025-08-21,2025,8,21,6,6号线,509516.0,253619.0,254629.0,255897.0,764145.0,11,暑假,0,0
2025-08-22,2025,8,22,6,6号线,538645.0,265299.0,262178.0,273346.0,800823.0,11,暑假,0,0
2025-08-23,2025,8,23,6,6号线,449656.0,219057.0,216495.0,230599.0,666151.0,11,暑假,0,0
2025-08-24,2025,8,24,6,6号线,397913.0,190351.0,196893.0,207562.0,594806.0,11,暑假,0,0
2025-08-25,2025,8,25,6,6号线,495436.0,246316.0,248375.0,249120.0,743811.0,11,暑假,0,0
2025-08-26,2025,8,26,6,6号线,507646.0,253376.0,253438.0,254270.0,761084.0,11,暑假,0,0
2025-08-27,2025,8,27,6,6号线,499608.0,249718.0,250364.0,249890.0,749972.0,11,暑假,0,0
2025-08-28,2025,8,28,6,6号线,497751.0,246879.0,247420.0,250872.0,745171.0,11,暑假,0,0
2025-08-29,2025,8,29,6,6号线,557011.0,273927.0,270424.0,283084.0,827435.0,11,暑假,0,0
2025-08-30,2025,8,30,6,6号线,415052.0,201725.0,203201.0,213327.0,618253.0,11,暑假,0,0
2025-08-31,2025,8,31,6,6号线,385291.0,185773.0,192428.0,199518.0,577719.0,11,暑假,0,0
2025-09-06,2025,9,6,6,6号线,419145.0,208217.0,210904.0,210928.0,630049.0,8,周末,0,0
2025-09-07,2025,9,7,6,6号线,409034.0,196388.0,206311.0,212646.0,615345.0,8,周末,0,0
2025-09-13,2025,9,13,6,6号线,496811.0,242619.0,243862.0,254192.0,740673.0,8,周末,0,0
2025-09-14,2025,9,14,6,6号线,419061.0,203608.0,211938.0,215453.0,630999.0,8,周末,0,0
2025-09-20,2025,9,20,6,6号线,532761.0,261515.0,258675.0,271246.0,791436.0,8,周末,0,0
2025-09-21,2025,9,21,6,6号线,456389.0,219230.0,226205.0,237159.0,682594.0,8,周末,0,0
2025-09-27,2025,9,27,6,6号线,455847.0,230323.0,232955.0,225524.0,688802.0,8,周末,0,0
2025-09-28,2025,9,28,6,6号线,486731.0,246557.0,244968.0,240174.0,731699.0,9,节假日调休补班,0,0
2025-09-30,2025,9,30,6,6号线,700116.0,340057.0,313556.0,360059.0,1013672.0,7,国庆节,0,0
2025-10-01,2025,10,1,6,6号线,524879.0,247548.0,235804.0,277331.0,760683.0,7,国庆节,8,1
2025-10-02,2025,10,2,6,6号线,471067.0,221764.0,220082.0,249303.0,691149.0,7,国庆节,8,2
2025-10-03,2025,10,3,6,6号线,485216.0,227793.0,229624.0,257423.0,714840.0,7,国庆节,8,3
2025-10-04,2025,10,4,6,6号线,477029.0,226878.0,227657.0,250151.0,704686.0,7,国庆节,8,4
2025-10-05,2025,10,5,6,6号线,439405.0,208567.0,207553.0,230838.0,646958.0,7,国庆节,8,5
2025-10-06,2025,10,6,6,6号线,385833.0,184587.0,196419.0,201246.0,582252.0,7,国庆节,8,6
2025-10-07,2025,10,7,6,6号线,450677.0,215073.0,233603.0,235604.0,684280.0,7,国庆节,8,7
2025-10-08,2025,10,8,6,6号线,491352.0,231644.0,257576.0,259708.0,748928.0,7,国庆节,8,8
2025-10-09,2025,10,9,6,6号线,480908.0,241561.0,248931.0,239347.0,729839.0,7,国庆节,0,9
2025-10-10,2025,10,10,6,6号线,473143.0,239289.0,240592.0,233854.0,713735.0,7,国庆节,0,10
2025-10-11,2025,10,11,6,6号线,506582.0,256040.0,250791.0,250542.0,757373.0,9,节假日调休补班,0,0
2025-10-12,2025,10,12,6,6号线,410595.0,202883.0,209780.0,207712.0,620375.0,8,周末,0,0
2025-10-18,2025,10,18,6,6号线,520221.0,254860.0,255681.0,265361.0,775902.0,8,周末,0,0
2025-10-19,2025,10,19,6,6号线,424271.0,203494.0,213272.0,220777.0,637543.0,8,周末,0,0
2025-10-25,2025,10,25,6,6号线,553689.0,271325.0,269101.0,282364.0,822790.0,8,周末,0,0
2025-10-26,2025,10,26,6,6号线,484228.0,231894.0,240171.0,252334.0,724399.0,8,周末,0,0
2025-11-01,2025,11,1,6,6号线,669396.0,401467.0,412377.0,267929.0,1081773.0,8,周末,0,0
2025-11-02,2025,11,2,6,6号线,681590.0,443812.0,464888.0,237778.0,1146478.0,8,周末,0,0
2025-11-08,2025,11,8,6,6号线,452389.0,217562.0,215864.0,234827.0,668253.0,8,周末,0,0
2025-11-09,2025,11,9,6,6号线,404372.0,194378.0,205144.0,209994.0,609516.0,8,周末,0,0
2025-11-15,2025,11,15,6,6号线,580479.0,284677.0,283438.0,295802.0,863917.0,8,周末,0,0
2025-11-16,2025,11,16,6,6号线,500903.0,242739.0,253629.0,258164.0,754532.0,8,周末,0,0
2025-11-22,2025,11,22,6,6号线,564814.0,276587.0,274841.0,288227.0,839655.0,8,周末,0,0
2025-11-23,2025,11,23,6,6号线,471742.0,229256.0,238703.0,242486.0,710445.0,8,周末,0,0
2025-11-29,2025,11,29,6,6号线,560688.0,277584.0,276475.0,283104.0,837163.0,8,周末,0,0
2025-11-30,2025,11,30,6,6号线,492128.0,242058.0,253124.0,250070.0,745252.0,8,周末,0,0
2025-12-06,2025,12,6,6,6号线,529634.0,260670.0,259644.0,268964.0,789278.0,8,周末,0,0
2025-12-07,2025,12,7,6,6号线,438170.0,212756.0,224890.0,225414.0,663060.0,8,周末,0,0
2025-12-13,2025,12,13,6,6号线,485280.0,244125.0,242382.0,241155.0,727662.0,8,周末,0,0
2025-12-14,2025,12,14,6,6号线,465789.0,227198.0,238263.0,238591.0,704052.0,8,周末,0,0
2025-12-20,2025,12,20,6,6号线,524033.0,258675.0,257469.0,265358.0,781502.0,8,周末,0,0
2025-12-21,2025,12,21,6,6号线,436313.0,213657.0,222370.0,222656.0,658683.0,8,周末,0,0
2025-12-27,2025,12,27,6,6号线,497482.0,246456.0,243209.0,251026.0,740691.0,8,周末,0,0
2025-12-28,2025,12,28,6,6号线,426748.0,210032.0,214789.0,216716.0,641537.0,8,周末,0,0
