日期,年份,月份,日,线路编号,线路名称,总客流,进站量,出站量,换乘量,乘降量,节假日类型代码,节假日类型,节假日天数,节假日第几天
2025-03-02,2025,3,2,1,1号线,444842.0,265954.0,258240.0,178888.0,703082.0,8,周末,0,0
2025-03-08,2025,3,8,1,1号线,571879.0,346753.0,334165.0,225126.0,906044.0,8,周末,0,0
2025-03-09,2025,3,9,1,1号线,422052.0,252665.0,246572.0,169387.0,668624.0,8,周末,0,0
2025-03-15,2025,3,15,1,1号线,460936.0,279157.0,274503.0,181779.0,735439.0,8,周末,0,0
2025-03-16,2025,3,16,1,1号线,485887.0,289961.0,283794.0,195926.0,769681.0,8,周末,0,0
2025-03-22,2025,3,22,1,1号线,605817.0,364240.0,361394.0,241577.0,967211.0,8,周末,0,0
2025-03-23,2025,3,23,1,1号线,503017.0,301655.0,297369.0,201362.0,800386.0,8,周末,0,0
2025-03-29,2025,3,29,1,1号线,398617.0,239623.0,234976.0,158994.0,633593.0,8,周末,0,0
2025-03-30,2025,3,30,1,1号线,409012.0,245712.0,238774.0,163300.0,647786.0,8,周末,0,0
2025-04-03,2025,4,3,1,1号线,555162.0,330012.0,318188.0,225150.0,873350.0,3,清明节,0,0
2025-04-04,2025,4,4,1,1号线,515219.0,306630.0,286193.0,208589.0,801412.0,3,清明节,3,1
2025-04-05,2025,4,5,1,1号线,560423.0,333182.0,327206.0,227241.0,887629.0,3,清明节,3,2
2025-04-06,2025,4,6,1,1号线,472786.0,279984.0,282612.0,192802.0,755398.0,3,清明节,3,3
2025-04-07,2025,4,7,1,1号线,436298.0,262004.0,263114.0,174294.0,699412.0,3,清明节,0,4
2025-04-12,2025,4,12,1,1号线,498526.0,306506.0,308029.0,192020.0,806555.0,8,周末,0,0
2025-04-13,2025,4,13,1,1号线,462180.0,276483.0,266645.0,185697.0,728825.0,8,周末,0,0
2025-04-19,2025,4,19,1,1号线,454184.0,273082.0,267283.0,181102.0,721467.0,8,周末,0,0
2025-04-20,2025,4,20,1,1号线,448109.0,269300.0,260295.0,178809.0,708404.0,8,周末,0,0
2025-04-26,2025,4,26,1,1号线,437693.0,264322.0,258712.0,173371.0,696405.0,8,周末,0,0
2025-04-27,2025,4,27,1,1号线,396028.0,238577.0,235590.0,157451.0,631618.0,9,节假日调休补班,0,0
2025-04-30,2025,4,30,1,1号线,566000.0,334321.0,323259.0,231679.0,889259.0,4,五一劳动节,0,0
2025-05-01,2025,5,1,1,1号线,609866.0,360165.0,340496.0,249701.0,950362.0,4,五一劳动节,5,1
2025-05-02,2025,5,2,1,1号线,625372.0,365856.0,355814.0,259516.0,981186.0,4,五一劳动节,5,2
2025-05-03,2025,5,3,1,1号线,590580.0,346236.0,335281.0,244344.0,925861.0,4,五一劳动节,5,3
2025-05-04,2025,5,4,1,1号线,483415.0,285463.0,284481.0,197952.0,767896.0,4,五一劳动节,5,4
2025-05-05,2025,5,5,1,1号线,441713.0,262127.0,268497.0,179586.0,710210.0,4,五一劳动节,5,5
2025-05-06,2025,5,6,1,1号线,427444.0,256452.0,262135.0,170992.0,689579.0,4,五一劳动节,0,6
2025-05-10,2025,5,10,1,1号线,497117.0,300192.0,307942.0,196925.0,805059.0,8,周末,0,0
2025-05-11,2025,5,11,1,1号线,439181.0,264459.0,255784.0,174722.0,694965.0,8,周末,0,0
2025-05-17,2025,5,17,1,1号线,472276.0,283654.0,282753.0,188622.0,755029.0,8,周末,0,0
2025-05-18,2025,5,18,1,1号线,422269.0,254820.0,246704.0,167449.0,668973.0,8,周末,0,0
2025-05-24,2025,5,24,1,1号线,468699.0,281061.0,276122.0,187638.0,744821.0,8,周末,0,0
2025-05-25,2025,5,25,1,1号线,414164.0,248725.0,243469.0,165439.0,657633.0,8,周末,0,0
2025-05-30,2025,5,30,1,1号线,536706.0,317719.0,307338.0,218987.0,844044.0,5,端午节,0,0
2025-05-31,2025,5,31,1,1号线,453939.0,269998.0,258939.0,183941.0,712878.0,5,端午节,3,1
2025-06-01,2025,6,1,1,1号线,450643.0,270019.0,266384.0,180624.0,717027.0,5,端午节,3,2
2025-06-02,2025,6,2,1,1号线,411380.0,245954.0,250014.0,165426.0,661394.0,5,端午节,3,3
2025-06-03,2025,6,3,1,1号线,427494.0,256717.0,258245.0,170777.0,685739.0,5,端午节,0,4
2025-06-07,2025,6,7,1,1号线,406900.0,244168.0,243205.0,162732.0,650105.0,8,周末,0,0
2025-06-08,2025,6,8,1,1号线,371917.0,224230.0,218153.0,147687.0,590070.0,8,周末,0,0
2025-06-14,2025,6,14,1,1号线,444481.0,267331.0,264184.0,177150.0,708665.0,8,周末,0,0
2025-06-15,2025,6,15,1,1号线,421985.0,253116.0,244432.0,168869.0,666417.0,8,周末,0,0
2025-06-21,2025,6,21,1,1号线,432553.0,260729.0,263849.0,171824.0,696402.0,8,周末,0,0
2025-06-22,2025,6,22,1,1号线,391847.0,236945.0,232772.0,154902.0,624619.0,8,周末,0,0
2025-06-28,2025,6,28,1,1号线,509301.0,331058.0,254476.0,178243.0,763777.0,8,周末,0,0
2025-06-29,2025,6,29,1,1号线,467390.0,304097.0,232236.0,163293.0,699626.0,8,周末,0,0
2025-07-01,2025,7,1,1,1号线,530303.0,343926.0,269011.0,186377.0,799314.0,11,暑假,0,0
2025-07-02,2025,7,2,1,1号线,539397.0,349972.0,271657.0,189425.0,811054.0,11,暑假,0,0
2025-07-03,2025,7,3,1,1号线,551374.0,358079.0,277550.0,193295.0,828924.0,11,暑假,0,0
2025-07-04,2025,7,4,1,1号线,572671.0,368860.0,288660.0,203811.0,861331.0,11,暑假,0,0
2025-07-05,2025,7,5,1,1号线,499665.0,323205.0,246860.0,176460.0,746525.0,11,暑假,0,0
2025-07-06,2025,7,6,1,1号线,454430.0,294009.0,222742.0,160421.0,677172.0,11,暑假,0,0
2025-07-07,2025,7,7,1,1号线,542903.0,351504.0,271523.0,191399.0,814426.0,11,暑假,0,0
2025-07-08,2025,7,8,1,1号线,529668.0,341716.0,265732.0,187952.0,795400.0,11,暑假,0,0
2025-07-09,2025,7,9,1,1号线,527191.0,340591.0,264827.0,186600.0,792018.0,11,暑假,0,0
2025-07-10,2025,7,10,1,1号线,537385.0,347964.0,270517.0,189421.0,807902.0,11,暑假,0,0
2025-07-11,2025,7,11,1,1号线,562435.0,363822.0,284445.0,198613.0,846880.0,11,暑假,0,0
2025-07-12,2025,7,12,1,1号线,492817.0,324943.0,252028.0,167874.0,744845.0,11,暑假,0,0
2025-07-13,2025,7,13,1,1号线,508680.0,334359.0,250455.0,174321.0,759135.0,11,暑假,0,0
2025-07-14,2025,7,14,1,1号线,546396.0,354776.0,273753.0,191620.0,820149.0,11,暑假,0,0
2025-07-15,2025,7,15,1,1号线,541778.0,349918.0,271792.0,191860.0,813570.0,11,暑假,0,0
2025-07-16,2025,7,16,1,1号线,532479.0,344236.0,268924.0,188243.0,801403.0,11,暑假,0,0
2025-07-17,2025,7,17,1,1号线,531365.0,343932.0,268338.0,187433.0,799703.0,11,暑假,0,0
2025-07-18,2025,7,18,1,1号线,554089.0,357107.0,278976.0,196982.0,833065.0,11,暑假,0,0
2025-07-19,2025,7,19,1,1号线,473921.0,305692.0,235560.0,168229.0,709481.0,11,暑假,0,0
2025-07-20,2025,7,20,1,1号线,445741.0,289492.0,220405.0,156249.0,666146.0,11,暑假,0,0
2025-07-21,2025,7,21,1,1号线,518989.0,334612.0,260426.0,184377.0,779415.0,11,暑假,0,0
2025-07-22,2025,7,22,1,1号线,533319.0,345701.0,266499.0,187618.0,799818.0,11,暑假,0,0
2025-07-23,2025,7,23,1,1号线,456737.0,269858.0,266266.0,186879.0,723003.0,11,暑假,0,0
2025-07-24,2025,7,24,1,1号线,463213.0,273766.0,269767.0,189447.0,732980.0,11,暑假,0,0
2025-07-25,2025,7,25,1,1号线,487705.0,287984.0,284034.0,199721.0,771739.0,11,暑假,0,0
2025-07-26,2025,7,26,1,1号线,405639.0,239378.0,234922.0,166261.0,640561.0,11,暑假,0,0
2025-07-27,2025,7,27,1,1号线,374623.0,220778.0,214057.0,153845.0,588680.0,11,暑假,0,0
2025-07-28,2025,7,28,1,1号线,465275.0,274387.0,267838.0,190888.0,733113.0,11,暑假,0,0
2025-07-29,2025,7,29,1,1号线,462433.0,273111.0,268861.0,189322.0,731294.0,11,暑假,0,0
2025-07-30,2025,7,30,1,1号线,450468.0,265904.0,261003.0,184564.0,711471.0,11,暑假,0,0
2025-07-31,2025,7,31,1,1号线,455767.0,268973.0,264680.0,186794.0,720447.0,11,暑假,0,0
2025-08-01,2025,8,1,1,1号线,476923.0,280508.0,276410.0,196415.0,753333.0,11,暑假,0,0
2025-08-02,2025,8,2,1,1号线,421343.0,247504.0,243287.0,173839.0,664630.0,11,暑假,0,0
2025-08-03,2025,8,3,1,1号线,388957.0,228750.0,224010.0,160207.0,612967.0,11,暑假,0,0
2025-08-04,2025,8,4,1,1号线,452911.0,266099.0,260483.0,186812.0,713394.0,11,暑假,0,0
2025-08-05,2025,8,5,1,1号线,454062.0,266281.0,261485.0,187781.0,715547.0,11,暑假,0,0
2025-08-06,2025,8,6,1,1号线,461951.0,270604.0,265183.0,191347.0,727134.0,11,暑假,0,0
2025-08-07,2025,8,7,1,1号线,471648.0,277365.0,271114.0,194283.0,742762.0,11,暑假,0,0
2025-08-08,2025,8,8,1,1号线,492311.0,289231.0,283380.0,203080.0,775691.0,11,暑假,0,0
2025-08-09,2025,8,9,1,1号线,419525.0,245977.0,239233.0,173548.0,658758.0,11,暑假,0,0
2025-08-10,2025,8,10,1,1号线,385519.0,226438.0,220073.0,159081.0,605592.0,11,暑假,0,0
2025-08-11,2025,8,11,1,1号线,465839.0,274663.0,268131.0,191176.0,733970.0,11,暑假,0,0
2025-08-12,2025,8,12,1,1号线,477743.0,280498.0,275357.0,197245.0,753100.0,11,暑假,0,0
2025-08-13,2025,8,13,1,1号线,481537.0,283035.0,276390.0,198502.0,757927.0,11,暑假,0,0
2025-08-14,2025,8,14,1,1号线,463266.0,271981.0,266612.0,191285.0,729878.0,11,暑假,0,0
2025-08-15,2025,8,15,1,1号线,493775.0,289824.0,285924.0,203951.0,779699.0,11,暑假,0,0
2025-08-16,2025,8,16,1,1号线,465743.0,276252.0,276702.0,189491.0,742445.0,11,暑假,0,0
2025-08-17,2025,8,17,1,1号线,438757.0,262268.0,262346.0,176489.0,701103.0,11,暑假,0,0
2025-08-18,2025,8,18,1,1号线,460416.0,270321.0,263122.0,190095.0,723538.0,11,暑假,0,0
2025-08-19,2025,8,19,1,1号线,453763.0,266897.0,262285.0,186866.0,716048.0,11,暑假,0,0
2025-08-20,2025,8,20,1,1号线,452257.0,265869.0,261593.0,186388.0,713850.0,11,暑假,0,0
2025-08-21,2025,8,21,1,1号线,449377.0,264571.0,259360.0,184806.0,708737.0,11,暑假,0,0
2025-08-22,2025,8,22,1,1号线,471193.0,277593.0,274580.0,193600.0,745773.0,11,暑假,0,0
2025-08-23,2025,8,23,1,1号线,424007.0,249336.0,244720.0,174671.0,668727.0,11,暑假,0,0
2025-08-24,2025,8,24,1,1号线,374241.0,221309.0,216396.0,152932.0,590637.0,11,暑假,0,0
2025-08-25,2025,8,25,1,1号线,425647.0,251641.0,247826.0,174006.0,673473.0,11,暑假,0,0
2025-08-26,2025,8,26,1,1号线,434610.0,256219.0,252735.0,178391.0,687345.0,11,暑假,0,0
2025-08-27,2025,8,27,1,1号线,419674.0,247640.0,245839.0,172034.0,665513.0,11,暑假,0,0
2025-08-28,2025,8,28,1,1号线,416131.0,246188.0,244882.0,169943.0,661013.0,11,暑假,0,0
2025-08-29,2025,8,29,1,1号线,467796.0,278367.0,277812.0,189429.0,745608.0,11,暑假,0,0
2025-08-30,2025,8,30,1,1号线,351150.0,209242.0,210476.0,141908.0,561626.0,11,暑假,0,0
2025-08-31,2025,8,31,1,1号线,329825.0,197488.0,197859.0,132337.0,527684.0,11,暑假,0,0
2025-09-06,2025,9,6,1,1号线,361943.0,216452.0,220039.0,145491.0,581982.0,8,周末,0,0
2025-09-07,2025,9,7,1,1号线,381595.0,228617.0,233243.0,152978.0,614838.0,8,周末,0,0
2025-09-13,2025,9,13,1,1号线,456096.0,271504.0,268419.0,184592.0,724515.0,8,周末,0,0
2025-09-14,2025,9,14,1,1号线,375829.0,223373.0,219078.0,152456.0,594907.0,8,周末,0,0
2025-09-20,2025,9,20,1,1号线,504086.0,308011.0,311052.0,196075.0,815138.0,8,周末,0,0
2025-09-21,2025,9,21,1,1号线,440200.0,265542.0,266605.0,174658.0,706805.0,8,周末,0,0
2025-09-27,2025,9,27,1,1号线,395757.0,237295.0,234740.0,158462.0,630497.0,8,周末,0,0
2025-09-28,2025,9,28,1,1号线,401279.0,238996.0,234706.0,162283.0,635985.0,9,节假日调休补班,0,0
2025-09-30,2025,9,30,1,1号线,544409.0,321798.0,307601.0,222611.0,852010.0,7,国庆节,0,0
2025-10-01,2025,10,1,1,1号线,497842.0,293520.0,272562.0,204322.0,770404.0,7,国庆节,8,1
2025-10-02,2025,10,2,1,1号线,482372.0,282137.0,271797.0,200235.0,754169.0,7,国庆节,8,2
2025-10-03,2025,10,3,1,1号线,527527.0,307758.0,295941.0,219769.0,823468.0,7,国庆节,8,3
2025-10-04,2025,10,4,1,1号线,519867.0,304792.0,293803.0,215075.0,813670.0,7,国庆节,8,4
2025-10-05,2025,10,5,1,1号线,460248.0,271193.0,263894.0,189055.0,724142.0,7,国庆节,8,5
2025-10-06,2025,10,6,1,1号线,375376.0,220872.0,219918.0,154504.0,595294.0,7,国庆节,8,6
2025-10-07,2025,10,7,1,1号线,396418.0,234547.0,242713.0,161871.0,639131.0,7,国庆节,8,7
2025-10-08,2025,10,8,1,1号线,394469.0,232686.0,244882.0,161783.0,639351.0,7,国庆节,8,8
2025-10-09,2025,10,9,1,1号线,379021.0,227513.0,233585.0,151508.0,612606.0,7,国庆节,0,9
2025-10-10,2025,10,10,1,1号线,398197.0,239332.0,240371.0,158865.0,638568.0,7,国庆节,0,10
2025-10-11,2025,10,11,1,1号线,415678.0,249976.0,248251.0,165702.0,663929.0,9,节假日调休补班,0,0
2025-10-12,2025,10,12,1,1号线,374587.0,225564.0,224856.0,149023.0,599443.0,8,周末,0,0
2025-10-18,2025,10,18,1,1号线,501929.0,305870.0,305607.0,196059.0,807536.0,8,周末,0,0
2025-10-19,2025,10,19,1,1号线,372378.0,221497.0,221731.0,150881.0,594109.0,8,周末,0,0
2025-10-25,2025,10,25,1,1号线,532909.0,320515.0,317750.0,212394.0,850659.0,8,周末,0,0
2025-10-26,2025,10,26,1,1号线,461223.0,276645.0,270789.0,184578.0,732012.0,8,周末,0,0
2025-11-01,2025,11,1,1,1号线,667748.0,472654.0,478876.0,195094.0,1146624.0,8,周末,0,0
2025-11-02,2025,11,2,1,1号线,668691.0,500399.0,492320.0,168292.0,1161011.0,8,周末,0,0
2025-11-08,2025,11,8,1,1号线,420168.0,254629.0,255552.0,165539.0,675720.0,8,周末,0,0
2025-11-09,2025,11,9,1,1号线,351700.0,210643.0,211503.0,141057.0,563203.0,8,周末,0,0
2025-11-15,2025,11,15,1,1号线,551731.0,327879.0,322695.0,223852.0,874426.0,8,周末,0,0
2025-11-16,2025,11,16,1,1号线,467939.0,277265.0,271316.0,190674.0,739255.0,8,周末,0,0
2025-11-22,2025,11,22,1,1号线,546659.0,327943.0,328002.0,218716.0,874661.0,8,周末,0,0
2025-11-23,2025,11,23,1,1号线,430566.0,255105.0,249698.0,175461.0,680264.0,8,周末,0,0
2025-11-29,2025,11,29,1,1号线,521872.0,312274.0,310390.0,209598.0,832262.0,8,周末,0,0
2025-11-30,2025,11,30,1,1号线,435496.0,259356.0,256335.0,176140.0,691831.0,8,周末,0,0
2025-12-06,2025,12,6,1,1号线,507440.0,306293.0,303448.0,201147.0,810888.0,8,周末,0,0
2025-12-07,2025,12,7,1,1号线,399429.0,239865.0,237486.0,159564.0,636915.0,8,周末,0,0
2025-12-13,2025,12,13,1,1号线,427791.0,258112.0,253874.0,169679.0,681665.0,8,周末,0,0
2025-12-14,2025,12,14,1,1号线,433410.0,260453.0,260168.0,172957.0,693578.0,8,周末,0,0
2025-12-20,2025,12,20,1,1号线,489882.0,296898.0,296078.0,192984.0,785960.0,8,周末,0,0
2025-12-21,2025,12,21,1,1号线,388728.0,234869.0,229246.0,153859.0,617974.0,8,周末,0,0
2025-12-27,2025,12,27,1,1号线,486803.0,297075.0,299819.0,189728.0,786622.0,8,周末,0,0
2025-12-28,2025,12,28,1,1号线,397628.0,240386.0,235630.0,157242.0,633258.0,8,周末,0,0
