日期,年份,月份,日,线路编号,线路名称,总客流,进站量,出站量,换乘量,乘降量,节假日类型代码,节假日类型,节假日天数,节假日第几天
2025-03-30,2025,3,30,3,3号线,351154.0,201718.0,185814.0,149436.0,536968.0,8,周末,0,0
2025-04-03,2025,4,3,3,3号线,513141.0,284480.0,249718.0,228661.0,762859.0,3,清明节,0,0
2025-04-04,2025,4,4,3,3号线,451664.0,253489.0,209566.0,198175.0,661230.0,3,清明节,3,1
2025-04-05,2025,4,5,3,3号线,483642.0,279866.0,254499.0,203776.0,738141.0,3,清明节,3,2
2025-04-06,2025,4,6,3,3号线,484031.0,268428.0,235677.0,215603.0,719708.0,3,清明节,3,3
2025-04-07,2025,4,7,3,3号线,385317.0,219829.0,202437.0,165488.0,587754.0,3,清明节,0,4
2025-04-12,2025,4,12,3,3号线,411800.0,233075.0,214594.0,178725.0,626394.0,8,周末,0,0
2025-04-13,2025,4,13,3,3号线,411033.0,237705.0,218045.0,173328.0,629078.0,8,周末,0,0
2025-04-19,2025,4,19,3,3号线,399684.0,228107.0,209617.0,171577.0,609301.0,8,周末,0,0
2025-04-20,2025,4,20,3,3号线,394413.0,225054.0,205511.0,169359.0,599924.0,8,周末,0,0
2025-04-26,2025,4,26,3,3号线,380942.0,220737.0,205413.0,160205.0,586355.0,8,周末,0,0
2025-04-27,2025,4,27,3,3号线,331777.0,190620.0,178067.0,141157.0,509844.0,9,节假日调休补班,0,0
2025-04-30,2025,4,30,3,3号线,546542.0,299758.0,252692.0,246784.0,799234.0,4,五一劳动节,0,0
2025-05-01,2025,5,1,3,3号线,564223.0,312998.0,255791.0,251225.0,820014.0,4,五一劳动节,5,1
2025-05-02,2025,5,2,3,3号线,521306.0,293444.0,256955.0,227862.0,778261.0,4,五一劳动节,5,2
2025-05-03,2025,5,3,3,3号线,484839.0,272575.0,242536.0,212264.0,727375.0,4,五一劳动节,5,3
2025-05-04,2025,5,4,3,3号线,445937.0,249572.0,214092.0,196365.0,660029.0,4,五一劳动节,5,4
2025-05-05,2025,5,5,3,3号线,483589.0,265232.0,223848.0,218357.0,707437.0,4,五一劳动节,5,5
2025-05-06,2025,5,6,3,3号线,389696.0,220378.0,201226.0,169318.0,590922.0,4,五一劳动节,0,6
2025-05-10,2025,5,10,3,3号线,429761.0,243777.0,222658.0,185984.0,652419.0,8,周末,0,0
2025-05-11,2025,5,11,3,3号线,383791.0,220656.0,202354.0,163135.0,586145.0,8,周末,0,0
2025-05-17,2025,5,17,3,3号线,408749.0,234112.0,217031.0,174637.0,625780.0,8,周末,0,0
2025-05-18,2025,5,18,3,3号线,367471.0,209482.0,191359.0,157989.0,558830.0,8,周末,0,0
2025-05-24,2025,5,24,3,3号线,413636.0,238908.0,220044.0,174728.0,633680.0,8,周末,0,0
2025-05-25,2025,5,25,3,3号线,372618.0,212978.0,192883.0,159640.0,565501.0,8,周末,0,0
2025-05-30,2025,5,30,3,3号线,501577.0,275420.0,239717.0,226157.0,741294.0,5,端午节,0,0
2025-05-31,2025,5,31,3,3号线,412002.0,226241.0,196314.0,185761.0,608316.0,5,端午节,3,1
2025-06-01,2025,6,1,3,3号线,390071.0,216748.0,199763.0,173323.0,589834.0,5,端午节,3,2
2025-06-02,2025,6,2,3,3号线,422788.0,232555.0,202273.0,190233.0,625061.0,5,端午节,3,3
2025-06-03,2025,6,3,3,3号线,378283.0,214485.0,198367.0,163798.0,576650.0,5,端午节,0,4
2025-06-07,2025,6,7,3,3号线,349361.0,198550.0,185764.0,150811.0,535125.0,8,周末,0,0
2025-06-08,2025,6,8,3,3号线,323790.0,184938.0,169423.0,138852.0,493213.0,8,周末,0,0
2025-06-14,2025,6,14,3,3号线,389360.0,222367.0,205034.0,166993.0,594394.0,8,周末,0,0
2025-06-15,2025,6,15,3,3号线,368383.0,208167.0,192164.0,160216.0,560547.0,8,周末,0,0
2025-06-21,2025,6,21,3,3号线,361703.0,200598.0,183665.0,161105.0,545368.0,8,周末,0,0
2025-06-22,2025,6,22,3,3号线,331989.0,183664.0,163641.0,148325.0,495630.0,8,周末,0,0
2025-06-28,2025,6,28,3,3号线,425833.0,264187.0,192938.0,161646.0,618771.0,8,周末,0,0
2025-06-29,2025,6,29,3,3号线,396290.0,244162.0,177308.0,152128.0,573598.0,8,周末,0,0
2025-07-01,2025,7,1,3,3号线,435327.0,267531.0,198289.0,167796.0,633616.0,11,暑假,0,0
2025-07-02,2025,7,2,3,3号线,437804.0,268496.0,200894.0,169308.0,638698.0,11,暑假,0,0
2025-07-03,2025,7,3,3,3号线,439583.0,270345.0,202694.0,169238.0,642277.0,11,暑假,0,0
2025-07-04,2025,7,4,3,3号线,470779.0,288959.0,215848.0,181820.0,686627.0,11,暑假,0,0
2025-07-05,2025,7,5,3,3号线,415223.0,255309.0,183486.0,159914.0,598709.0,11,暑假,0,0
2025-07-06,2025,7,6,3,3号线,380755.0,233821.0,165869.0,146934.0,546624.0,11,暑假,0,0
2025-07-07,2025,7,7,3,3号线,433706.0,265121.0,195557.0,168585.0,629263.0,11,暑假,0,0
2025-07-08,2025,7,8,3,3号线,420439.0,258089.0,191299.0,162350.0,611738.0,11,暑假,0,0
2025-07-09,2025,7,9,3,3号线,415859.0,256474.0,191586.0,159385.0,607445.0,11,暑假,0,0
2025-07-10,2025,7,10,3,3号线,424898.0,262165.0,194991.0,162733.0,619889.0,11,暑假,0,0
2025-07-11,2025,7,11,3,3号线,453163.0,278345.0,207364.0,174818.0,660527.0,11,暑假,0,0
2025-07-12,2025,7,12,3,3号线,384052.0,234951.0,164459.0,149101.0,548511.0,11,暑假,0,0
2025-07-13,2025,7,13,3,3号线,393308.0,242860.0,173281.0,150448.0,566589.0,11,暑假,0,0
2025-07-14,2025,7,14,3,3号线,434783.0,268268.0,196989.0,166515.0,631772.0,11,暑假,0,0
2025-07-15,2025,7,15,3,3号线,429702.0,266008.0,196681.0,163694.0,626383.0,11,暑假,0,0
2025-07-16,2025,7,16,3,3号线,421039.0,260781.0,194617.0,160258.0,615656.0,11,暑假,0,0
2025-07-17,2025,7,17,3,3号线,419441.0,259224.0,193607.0,160217.0,613048.0,11,暑假,0,0
2025-07-18,2025,7,18,3,3号线,438631.0,270431.0,201744.0,168200.0,640375.0,11,暑假,0,0
2025-07-19,2025,7,19,3,3号线,384698.0,238407.0,173271.0,146291.0,557969.0,11,暑假,0,0
2025-07-20,2025,7,20,3,3号线,361013.0,221630.0,160147.0,139383.0,521160.0,11,暑假,0,0
2025-07-21,2025,7,21,3,3号线,418347.0,257320.0,190564.0,161027.0,608911.0,11,暑假,0,0
2025-07-22,2025,7,22,3,3号线,415487.0,257380.0,190307.0,158107.0,605794.0,11,暑假,0,0
2025-07-23,2025,7,23,3,3号线,360640.0,202653.0,190244.0,157987.0,550884.0,11,暑假,0,0
2025-07-24,2025,7,24,3,3号线,366067.0,206112.0,192640.0,159955.0,558707.0,11,暑假,0,0
2025-07-25,2025,7,25,3,3号线,388561.0,218513.0,202919.0,170048.0,591480.0,11,暑假,0,0
2025-07-26,2025,7,26,3,3号线,333887.0,186531.0,169559.0,147356.0,503446.0,11,暑假,0,0
2025-07-27,2025,7,27,3,3号线,306880.0,170894.0,153835.0,135986.0,460715.0,11,暑假,0,0
2025-07-28,2025,7,28,3,3号线,371249.0,208326.0,192254.0,162923.0,563503.0,11,暑假,0,0
2025-07-29,2025,7,29,3,3号线,362838.0,204471.0,190448.0,158367.0,553286.0,11,暑假,0,0
2025-07-30,2025,7,30,3,3号线,353433.0,198671.0,185036.0,154762.0,538469.0,11,暑假,0,0
2025-07-31,2025,7,31,3,3号线,361650.0,203037.0,189165.0,158613.0,550815.0,11,暑假,0,0
2025-08-01,2025,8,1,3,3号线,385278.0,215037.0,197906.0,170241.0,583184.0,11,暑假,0,0
2025-08-02,2025,8,2,3,3号线,342831.0,192209.0,173155.0,150622.0,515986.0,11,暑假,0,0
2025-08-03,2025,8,3,3,3号线,315353.0,175283.0,157501.0,140070.0,472854.0,11,暑假,0,0
2025-08-04,2025,8,4,3,3号线,361564.0,202012.0,185336.0,159552.0,546900.0,11,暑假,0,0
2025-08-05,2025,8,5,3,3号线,352086.0,197368.0,183921.0,154718.0,536007.0,11,暑假,0,0
2025-08-06,2025,8,6,3,3号线,352628.0,197549.0,186375.0,155079.0,539003.0,11,暑假,0,0
2025-08-07,2025,8,7,3,3号线,363772.0,204967.0,190611.0,158805.0,554383.0,11,暑假,0,0
2025-08-08,2025,8,8,3,3号线,390329.0,219234.0,203553.0,171095.0,593882.0,11,暑假,0,0
2025-08-09,2025,8,9,3,3号线,334305.0,186662.0,169469.0,147643.0,503774.0,11,暑假,0,0
2025-08-10,2025,8,10,3,3号线,314148.0,174798.0,157984.0,139350.0,472132.0,11,暑假,0,0
2025-08-11,2025,8,11,3,3号线,369692.0,207121.0,190278.0,162571.0,559970.0,11,暑假,0,0
2025-08-12,2025,8,12,3,3号线,366833.0,205467.0,191288.0,161366.0,558121.0,11,暑假,0,0
2025-08-13,2025,8,13,3,3号线,371492.0,208255.0,192574.0,163237.0,564066.0,11,暑假,0,0
2025-08-14,2025,8,14,3,3号线,351247.0,197035.0,187012.0,154212.0,538259.0,11,暑假,0,0
2025-08-15,2025,8,15,3,3号线,385535.0,215711.0,200511.0,169824.0,586046.0,11,暑假,0,0
2025-08-16,2025,8,16,3,3号线,357832.0,196745.0,178453.0,161087.0,536285.0,11,暑假,0,0
2025-08-17,2025,8,17,3,3号线,340303.0,186588.0,167084.0,153715.0,507387.0,11,暑假,0,0
2025-08-18,2025,8,18,3,3号线,365324.0,203575.0,187014.0,161749.0,552338.0,11,暑假,0,0
2025-08-19,2025,8,19,3,3号线,355892.0,199003.0,184462.0,156889.0,540354.0,11,暑假,0,0
2025-08-20,2025,8,20,3,3号线,352699.0,196814.0,183668.0,155885.0,536367.0,11,暑假,0,0
2025-08-21,2025,8,21,3,3号线,353736.0,197916.0,184285.0,155820.0,538021.0,11,暑假,0,0
2025-08-22,2025,8,22,3,3号线,374625.0,209586.0,195055.0,165039.0,569680.0,11,暑假,0,0
2025-08-23,2025,8,23,3,3号线,335159.0,187044.0,170168.0,148115.0,505327.0,11,暑假,0,0
2025-08-24,2025,8,24,3,3号线,305712.0,169432.0,153193.0,136280.0,458905.0,11,暑假,0,0
2025-08-25,2025,8,25,3,3号线,346218.0,192055.0,177089.0,154163.0,523307.0,11,暑假,0,0
2025-08-26,2025,8,26,3,3号线,346743.0,194123.0,181175.0,152620.0,527918.0,11,暑假,0,0
2025-08-27,2025,8,27,3,3号线,340575.0,190503.0,178886.0,150072.0,519461.0,11,暑假,0,0
2025-08-28,2025,8,28,3,3号线,341715.0,190740.0,179110.0,150975.0,520825.0,11,暑假,0,0
2025-08-29,2025,8,29,3,3号线,389718.0,218232.0,204675.0,171486.0,594393.0,11,暑假,0,0
2025-08-30,2025,8,30,3,3号线,309761.0,173205.0,161011.0,136556.0,470772.0,11,暑假,0,0
2025-08-31,2025,8,31,3,3号线,303043.0,170265.0,157696.0,132778.0,460739.0,11,暑假,0,0
2025-09-06,2025,9,6,3,3号线,327795.0,185163.0,174523.0,142632.0,502318.0,8,周末,0,0
2025-09-07,2025,9,7,3,3号线,337330.0,186770.0,174519.0,150560.0,511849.0,8,周末,0,0
2025-09-13,2025,9,13,3,3号线,398741.0,226632.0,209348.0,172109.0,608089.0,8,周末,0,0
2025-09-14,2025,9,14,3,3号线,339534.0,191032.0,174813.0,148502.0,514347.0,8,周末,0,0
2025-09-20,2025,9,20,3,3号线,407510.0,232586.0,219498.0,174924.0,627008.0,8,周末,0,0
2025-09-21,2025,9,21,3,3号线,394526.0,222932.0,201311.0,171594.0,595837.0,8,周末,0,0
2025-09-27,2025,9,27,3,3号线,354821.0,205985.0,194446.0,148836.0,549267.0,8,周末,0,0
2025-09-28,2025,9,28,3,3号线,342423.0,197174.0,185560.0,145249.0,527983.0,9,节假日调休补班,0,0
2025-09-30,2025,9,30,3,3号线,515178.0,280799.0,245585.0,234379.0,760763.0,7,国庆节,0,0
2025-10-01,2025,10,1,3,3号线,456816.0,253336.0,211042.0,203480.0,667858.0,7,国庆节,8,1
2025-10-02,2025,10,2,3,3号线,405539.0,227685.0,196358.0,177854.0,601897.0,7,国庆节,8,2
2025-10-03,2025,10,3,3,3号线,418492.0,235371.0,206441.0,183121.0,624933.0,7,国庆节,8,3
2025-10-04,2025,10,4,3,3号线,411187.0,231559.0,203319.0,179628.0,614506.0,7,国庆节,8,4
2025-10-05,2025,10,5,3,3号线,366468.0,204575.0,180567.0,161893.0,547035.0,7,国庆节,8,5
2025-10-06,2025,10,6,3,3号线,324318.0,181595.0,165176.0,142723.0,489494.0,7,国庆节,8,6
2025-10-07,2025,10,7,3,3号线,393602.0,217060.0,192297.0,176542.0,585899.0,7,国庆节,8,7
2025-10-08,2025,10,8,3,3号线,428943.0,231565.0,208494.0,197378.0,637437.0,7,国庆节,8,8
2025-10-09,2025,10,9,3,3号线,339844.0,193217.0,180323.0,146627.0,520167.0,7,国庆节,0,9
2025-10-10,2025,10,10,3,3号线,328378.0,185536.0,175041.0,142842.0,503419.0,7,国庆节,0,10
2025-10-11,2025,10,11,3,3号线,351937.0,201261.0,191601.0,150676.0,543538.0,9,节假日调休补班,0,0
2025-10-12,2025,10,12,3,3号线,344141.0,198503.0,186178.0,145638.0,530319.0,8,周末,0,0
2025-10-18,2025,10,18,3,3号线,425869.0,238703.0,223609.0,187166.0,649478.0,8,周末,0,0
2025-10-19,2025,10,19,3,3号线,346189.0,191229.0,175451.0,154960.0,521640.0,8,周末,0,0
2025-10-25,2025,10,25,3,3号线,459896.0,262572.0,242827.0,197324.0,702723.0,8,周末,0,0
2025-10-26,2025,10,26,3,3号线,420269.0,239167.0,216688.0,181102.0,636957.0,8,周末,0,0
2025-11-01,2025,11,1,3,3号线,571409.0,381494.0,374391.0,189915.0,945800.0,8,周末,0,0
2025-11-02,2025,11,2,3,3号线,611923.0,441610.0,404146.0,170313.0,1016069.0,8,周末,0,0
2025-11-08,2025,11,8,3,3号线,356202.0,195022.0,182465.0,161180.0,538667.0,8,周末,0,0
2025-11-09,2025,11,9,3,3号线,334975.0,186860.0,170143.0,148115.0,505118.0,8,周末,0,0
2025-11-15,2025,11,15,3,3号线,492840.0,285995.0,261659.0,206845.0,754499.0,8,周末,0,0
2025-11-16,2025,11,16,3,3号线,445126.0,254537.0,227955.0,190589.0,673081.0,8,周末,0,0
2025-11-22,2025,11,22,3,3号线,484944.0,276587.0,253180.0,208357.0,738124.0,8,周末,0,0
2025-11-23,2025,11,23,3,3号线,406054.0,232124.0,210737.0,173930.0,616791.0,8,周末,0,0
2025-11-29,2025,11,29,3,3号线,468627.0,267275.0,246264.0,201352.0,714891.0,8,周末,0,0
2025-11-30,2025,11,30,3,3号线,419455.0,238637.0,215516.0,180818.0,634971.0,8,周末,0,0
2025-12-06,2025,12,6,3,3号线,449978.0,256317.0,234988.0,193661.0,684966.0,8,周末,0,0
2025-12-07,2025,12,7,3,3号线,379909.0,215756.0,196792.0,164153.0,576701.0,8,周末,0,0
2025-12-13,2025,12,13,3,3号线,385875.0,223180.0,207139.0,162695.0,593014.0,8,周末,0,0
2025-12-14,2025,12,14,3,3号线,400945.0,226010.0,206610.0,174935.0,607555.0,8,周末,0,0
2025-12-20,2025,12,20,3,3号线,412931.0,232263.0,217568.0,180668.0,630499.0,8,周末,0,0
2025-12-21,2025,12,21,3,3号线,357859.0,202056.0,185879.0,155803.0,543738.0,8,周末,0,0
2025-12-27,2025,12,27,3,3号线,404804.0,227807.0,210685.0,176997.0,615489.0,8,周末,0,0
2025-12-28,2025,12,28,3,3号线,355672.0,203529.0,187544.0,152143.0,543216.0,8,周末,0,0
